Beneficiário,Programa,Natureza,Convênio,Pago,Pagar,Base Referência,Sub-programa,ano
FUNDO - ELDORADO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ELIAS FAUSTO,Aedes Aegypti,Custeio,7.680,7.680,0,0.0,,2018
FUNDO - ELIAS FAUSTO,Atenção Basica,Custeio,51.723,51.723,0,0.0,,2018
FUNDO - ELIAS FAUSTO,Glicemia,Custeio,8.620,8.620,0,0.0,,2018
FUNDO - ELIAS FAUSTO,Qualis Mais,Custeio,88.032,88.032,0,0.0,,2018
FUNDO - ELIAS FAUSTO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ELISIÁRIO,Atenção Basica,Custeio,10.482,10.482,0,0.0,,2018
FUNDO - ELISIÁRIO,Glicemia,Custeio,1.748,1.748,0,0.0,,2018
FUNDO - ELISIÁRIO,Qualis Mais,Custeio,17.840,17.840,0,0.0,,2018
FUNDO - EMBAÚBA,Dose Certa,Custeio,4.611,2.306,2.305,0.0,,2018
FUNDO - EMBAÚBA,Atenção Basica,Custeio,7.437,3.719,3.718,0.0,,2018
FUNDO - EMBAÚBA,Glicemia,Custeio,1.240,930,310,0.0,,2018
FUNDO - EMBAÚBA,Qualis Mais,Custeio,12.658,6.328,6.330,0.0,,2018
FUNDO - EMBAÚBA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - EMBU DAS ARTES,Aedes Aegypti,Custeio,7.320,7.320,0,0.0,,2018
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,491.872,491.872,0,0.0,,2018
FUNDO - EMBU DAS ARTES,Atenção Basica,Custeio,793.344,793.344,0,0.0,,2018
FUNDO - EMBU DAS ARTES,Glicemia,Custeio,132.224,132.224,0,0.0,,2018
FUNDO - EMBU DAS ARTES,Qualis Mais,Custeio,810.173,630.172,180.001,0.0,,2018
FUNDO - EMBU-GUACU,Aedes Aegypti,Custeio,20.160,20.160,0,0.0,,2018
FUNDO - EMBU-GUACU,Atenção Basica,Custeio,203.364,203.364,0,0.0,,2018
FUNDO - EMBU-GUACU,Glicemia,Custeio,33.896,33.896,0,0.0,,2018
FUNDO - EMBU-GUACU,Qualis Mais,Custeio,346.128,346.128,0,0.0,,2018
FUNDO - EMBU-GUACU,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - EMILIANOPOLIS,Aedes Aegypti,Custeio,1.080,1.080,0,0.0,,2018
FUNDO - EMILIANOPOLIS,Atenção Basica,Custeio,9.558,9.558,0,0.0,,2018
FUNDO - EMILIANOPOLIS,Glicemia,Custeio,1.592,1.592,0,0.0,,2018
FUNDO - EMILIANOPOLIS,Qualis Mais,Custeio,16.268,16.268,0,0.0,,2018
FUNDO - ENGENHEIRO COELHO,Aedes Aegypti,Custeio,4.800,4.800,0,0.0,,2018
FUNDO - ENGENHEIRO COELHO,Atenção Basica,Custeio,57.177,57.177,0,0.0,,2018
FUNDO - ENGENHEIRO COELHO,Glicemia,Custeio,9.528,9.528,0,0.0,,2018
FUNDO - ENGENHEIRO COELHO,Qualis Mais,Custeio,58.388,58.388,0,0.0,,2018
FUNDO - ESPÍRITO SANTO DO PINHAL,Aedes Aegypti,Custeio,4.560,4.560,0,0.0,,2018
FUNDO - ESPÍRITO SANTO DO PINHAL,Atenção Basica,Custeio,132.108,66.054,66.054,0.0,,2018
FUNDO - ESPÍRITO SANTO DO PINHAL,Glicemia,Custeio,22.018,16.515,5.503,0.0,,2018
FUNDO - ESPÍRITO SANTO DO PINHAL,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ESPÍRITO SANTO DO TURVO,Aedes Aegypti,Custeio,1.800,1.800,0,0.0,,2018
FUNDO - ESPÍRITO SANTO DO TURVO,Atenção Basica,Custeio,14.004,7.002,7.002,0.0,,2018
FUNDO - ESPÍRITO SANTO DO TURVO,Glicemia,Custeio,2.334,1.752,582,0.0,,2018
FUNDO - ESPÍRITO SANTO DO TURVO,Qualis Mais,Custeio,41.330,20.666,20.664,0.0,,2018
FUNDO - ESPÍRITO SANTO DO TURVO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ESTIVA GERBI,Atenção Basica,Custeio,32.913,32.913,0,0.0,,2018
FUNDO - ESTIVA GERBI,Glicemia,Custeio,5.484,5.484,0,0.0,,2018
FUNDO - ESTIVA GERBI,Qualis Mais,Custeio,33.612,33.612,0,0.0,,2018
FUNDO - ESTIVA GERBI,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ESTRELA DO NORTE,Aedes Aegypti,Custeio,5.640,5.640,0,0.0,,2018
FUNDO - ESTRELA DO NORTE,Atenção Basica,Custeio,8.295,8.295,0,0.0,,2018
FUNDO - ESTRELA DO NORTE,Glicemia,Custeio,1.384,1.384,0,0.0,,2018
FUNDO - ESTRELA DO NORTE,Qualis Mais,Custeio,14.120,14.120,0,0.0,,2018
FUNDO - ESTRELA DO NORTE,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - ESTRELA D`OESTE,Aedes Aegypti,Custeio,3.360,3.360,0,0.0,,2018
FUNDO - ESTRELA D`OESTE,Atenção Basica,Custeio,25.392,19.044,6.348,0.0,,2018
FUNDO - ESTRELA D`OESTE,Glicemia,Custeio,4.521,3.390,1.131,0.0,,2018
FUNDO - ESTRELA D`OESTE,Qualis Mais,Custeio,25.931,19.449,6.482,0.0,,2018
FUNDO - EUCLIDES DA CUNHA PAULISTA,Aedes Aegypti,Custeio,2.640,2.640,0,0.0,,2018
FUNDO - EUCLIDES DA CUNHA PAULISTA,Atenção Basica,Custeio,28.800,28.800,0,0.0,,2018
FUNDO - EUCLIDES DA CUNHA PAULISTA,Glicemia,Custeio,5.084,5.084,0,0.0,,2018
FUNDO - EUCLIDES DA CUNHA PAULISTA,Qualis Mais,Custeio,127.448,127.448,0,0.0,,2018
FUNDO - EUCLIDES DA CUNHA PAULISTA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - FARTURA,Aedes Aegypti,Custeio,3.840,3.840,0,0.0,,2018
FUNDO - FARTURA,Dose Certa,Custeio,29.748,29.748,0,0.0,,2018
FUNDO - FARTURA,Atenção Basica,Custeio,47.982,47.982,0,0.0,,2018
FUNDO - FARTURA,Glicemia,Custeio,7.996,7.996,0,0.0,,2018
FUNDO - FARTURA,Qualis Mais,Custeio,49.000,49.000,0,0.0,,2018
FUNDO - FARTURA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - FERNANDO PRESTES,Atenção Basica,Custeio,17.313,17.313,0,0.0,,2018
FUNDO - FERNANDO PRESTES,Glicemia,Custeio,2.884,2.884,0,0.0,,2018
FUNDO - FERNANDO PRESTES,Qualis Mais,Custeio,17.680,17.680,0,0.0,,2018
FUNDO - FERNANDÓPOLIS,Aedes Aegypti,Custeio,23.280,23.280,0,0.0,,2018
FUNDO - FERNANDÓPOLIS,Atenção Basica,Custeio,205.197,205.197,0,0.0,,2018
FUNDO - FERNANDÓPOLIS,Glicemia,Custeio,34.200,34.200,0,0.0,,2018
FUNDO - FERNANDÓPOLIS,Qualis Mais,Custeio,209.548,209.548,0,0.0,,2018
SANTA CASA - FERNANDOPOLIS,Desenvolve SP,Custeio,147.758,147.758,0,0.0,DESENVOLVE SP,2018
FUNDO - FERNÃO,Aedes Aegypti,Custeio,1.440,1.440,0,0.0,,2018
FUNDO - FERNÃO,Atenção Basica,Custeio,5.040,5.040,0,0.0,,2018
FUNDO - FERNÃO,Glicemia,Custeio,840,840,0,0.0,,2018
FUNDO - FERNÃO,Qualis Mais,Custeio,14.876,14.876,0,0.0,,2018
FUNDO - FERNÃO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - FERRAZ DE VASCONCELOS,Aedes Aegypti,Custeio,7.440,7.440,0,0.0,,2018
FUNDO - FERRAZ DE VASCONCELOS,Atenção Basica,Custeio,560.424,560.424,0,0.0,,2018
FUNDO - FERRAZ DE VASCONCELOS,Glicemia,Custeio,93.404,93.404,0,0.0,,2018
FUNDO - FERRAZ DE VASCONCELOS,Qualis Mais,Custeio,572.312,572.312,0,0.0,,2018
FUNDO - FERRAZ DE VASCONCELOS,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - FERRAZ DE VASCONCELOS,Residencia Terapêutica,Custeio,140.000,20.000,120.000,0.0,,2018
FUNDO - FLORA RICA,Atenção Basica,Custeio,4.806,4.806,0,0.0,,2018
FUNDO - FLORA RICA,Glicemia,Custeio,1.016,1.016,0,0.0,,2018
FUNDO - FLORA RICA,Qualis Mais,Custeio,14.184,14.184,0,0.0,,2018
FUNDO - FLORA RICA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - FLOREAL,Aedes Aegypti,Custeio,2.160,2.160,0,0.0,,2018
FUNDO - FLOREAL,Atenção Basica,Custeio,8.988,6.741,2.247,0.0,,2018
FUNDO - FLOREAL,Glicemia,Custeio,1.500,1.500,0,0.0,,2018
FUNDO - FLOREAL,Qualis Mais,Custeio,15.296,15.296,0,0.0,,2018
FUNDO - FLOREAL,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - FLORIDA PAULISTA,Aedes Aegypti,Custeio,5.520,5.520,0,0.0,,2018
FUNDO - FLORIDA PAULISTA,Sistema Prisional,Custeio,259.200,259.200,0,0.0,,2018
FUNDO - FLORIDA PAULISTA,Atenção Basica,Custeio,42.429,42.429,0,0.0,,2018
FUNDO - FLORIDA PAULISTA,Glicemia,Custeio,7.072,7.072,0,0.0,,2018
FUNDO - FLORIDA PAULISTA,Qualis Mais,Custeio,72.216,72.216,0,0.0,,2018
FUNDO - FLORIDA PAULISTA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - FLORÍNEA,Aedes Aegypti,Custeio,3.240,3.240,0,0.0,,2018
FUNDO - FLORÍNEA,Atenção Basica,Custeio,8.334,8.334,0,0.0,,2018
FUNDO - FLORÍNEA,Glicemia,Custeio,1.428,1.428,0,0.0,,2018
FUNDO - FLORÍNEA,Qualis Mais,Custeio,24.596,24.596,0,0.0,,2018
FUNDO - FLORÍNEA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - FRANCA,Aedes Aegypti,Custeio,28.080,28.080,0,0.0,,2018
FUNDO - FRANCA,Sistema Prisional,Custeio,378.000,378.000,0,0.0,,2018
FUNDO - FRANCA,Dose Certa,Custeio,641.148,641.148,0,0.0,,2018
FUNDO - FRANCA,Atenção Basica,Custeio,1.034.112,1.034.112,0,0.0,,2018
FUNDO - FRANCA,Glicemia,Custeio,172.352,172.352,0,0.0,,2018
FUNDO - FRANCISCO MORATO,Aedes Aegypti,Custeio,11.760,11.760,0,0.0,,2018
FUNDO - FRANCISCO MORATO,Atenção Basica,Custeio,509.826,509.826,0,0.0,,2018
FUNDO - FRANCISCO MORATO,Glicemia,Custeio,84.972,84.972,0,0.0,,2018
FUNDO - FRANCISCO MORATO,Qualis Mais,Custeio,867.736,867.736,0,0.0,,2018
FUNDO - FRANCISCO MORATO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - FRANCO DA ROCHA,Aedes Aegypti,Custeio,30.120,30.120,0,0.0,,2018
FUNDO - FRANCO DA ROCHA,Sistema Prisional,Custeio,3.780.000,3.780.000,0,0.0,,2018
FUNDO - FRANCO DA ROCHA,Atenção Basica,Custeio,442.950,442.950,0,0.0,,2018
FUNDO - FRANCO DA ROCHA,Glicemia,Custeio,73.824,73.824,0,0.0,,2018
FUNDO - FRANCO DA ROCHA,Qualis Mais,Custeio,452.348,452.348,0,0.0,,2018
FUNDO - FRANCO DA ROCHA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - FRANCO DA ROCHA,Residencia Terapêutica,Custeio,140.000,140.000,0,0.0,,2018
FUNDO - GABRIEL MONTEIRO,Atenção Basica,Custeio,8.373,8.373,0,0.0,,2018
FUNDO - GABRIEL MONTEIRO,Glicemia,Custeio,1.396,1.396,0,0.0,,2018
FUNDO - GABRIEL MONTEIRO,Qualis Mais,Custeio,8.552,8.552,0,0.0,,2018
FUNDO - GALIA,Aedes Aegypti,Custeio,5.280,5.280,0,0.0,,2018
FUNDO - GALIA,Atenção Basica,Custeio,20.502,20.502,0,0.0,,2018
FUNDO - GALIA,Glicemia,Custeio,3.416,3.416,0,0.0,,2018
FUNDO - GALIA,Qualis Mais,Custeio,90.728,90.728,0,0.0,,2018
FUNDO - GALIA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GARCA,Aedes Aegypti,Custeio,4.920,4.920,0,0.0,,2018
FUNDO - GARCA,Atenção Basica,Custeio,133.671,133.671,0,0.0,,2018
FUNDO - GARCA,Glicemia,Custeio,22.280,22.280,0,0.0,,2018
FUNDO - GARCA,Qualis Mais,Custeio,227.512,227.512,0,0.0,,2018
SANTA CASA - GARCA,Desenvolve SP,Custeio,58.774,58.774,0,0.0,DESENVOLVE SP,2018
FUNDO - GASTÃO VIDIGAL,Aedes Aegypti,Custeio,2.400,2.400,0,0.0,,2018
FUNDO - GASTÃO VIDIGAL,Atenção Basica,Custeio,13.902,13.902,0,0.0,,2018
FUNDO - GASTÃO VIDIGAL,Glicemia,Custeio,2.316,2.316,0,0.0,,2018
FUNDO - GASTÃO VIDIGAL,Qualis Mais,Custeio,23.660,23.660,0,0.0,,2018
FUNDO - GASTÃO VIDIGAL,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GAVIÃO PEIXOTO,Aedes Aegypti,Custeio,1.440,1.440,0,0.0,,2018
FUNDO - GAVIÃO PEIXOTO,Atenção Basica,Custeio,14.142,10.607,3.535,0.0,,2018
FUNDO - GAVIÃO PEIXOTO,Glicemia,Custeio,2.356,2.356,0,0.0,,2018
FUNDO - GAVIÃO PEIXOTO,Qualis Mais,Custeio,24.068,24.068,0,0.0,,2018
FUNDO - GENERAL SALGADO,Aedes Aegypti,Custeio,9.600,9.600,0,0.0,,2018
FUNDO - GENERAL SALGADO,Atenção Basica,Custeio,32.868,32.868,0,0.0,,2018
FUNDO - GENERAL SALGADO,Glicemia,Custeio,5.480,5.480,0,0.0,,2018
FUNDO - GENERAL SALGADO,Qualis Mais,Custeio,55.944,55.944,0,0.0,,2018
FUNDO - GETULINA,Aedes Aegypti,Custeio,2.160,0,2.160,0.0,,2018
FUNDO - GETULINA,Sistema Prisional,Custeio,259.200,259.200,0,0.0,,2018
FUNDO - GETULINA,Atenção Basica,Custeio,33.975,33.975,0,0.0,,2018
FUNDO - GETULINA,Glicemia,Custeio,5.664,5.664,0,0.0,,2018
FUNDO - GETULINA,Qualis Mais,Custeio,57.828,57.828,0,0.0,,2018
FUNDO - GETULINA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GLICÉRIO,Aedes Aegypti,Custeio,2.400,2.400,0,0.0,,2018
FUNDO - GLICÉRIO,Atenção Basica,Custeio,14.361,14.361,0,0.0,,2018
FUNDO - GLICÉRIO,Glicemia,Custeio,2.392,2.392,0,0.0,,2018
FUNDO - GLICÉRIO,Qualis Mais,Custeio,24.444,24.444,0,0.0,,2018
FUNDO - GLICÉRIO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUAICARA,Aedes Aegypti,Custeio,4.560,4.560,0,0.0,,2018
FUNDO - GUAICARA,Atenção Basica,Custeio,35.256,35.256,0,0.0,,2018
FUNDO - GUAICARA,Glicemia,Custeio,5.876,5.876,0,0.0,,2018
FUNDO - GUAICARA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUAIMBE,Aedes Aegypti,Custeio,2.640,2.640,0,0.0,,2018
FUNDO - GUAIMBE,Atenção Basica,Custeio,17.151,17.151,0,0.0,,2018
FUNDO - GUAIMBE,Glicemia,Custeio,2.860,2.860,0,0.0,,2018
FUNDO - GUAIMBE,Qualis Mais,Custeio,75.896,75.896,0,0.0,,2018
FUNDO - GUAIMBE,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUAIRA,Aedes Aegypti,Custeio,15.120,15.120,0,0.0,,2018
FUNDO - GUAIRA,Atenção Basica,Custeio,120.159,90.119,30.040,0.0,,2018
FUNDO - GUAIRA,Glicemia,Custeio,20.027,15.021,5.006,0.0,,2018
FUNDO - GUAPIAÇÚ,Atenção Basica,Custeio,61.020,61.020,0,0.0,,2018
FUNDO - GUAPIAÇÚ,Glicemia,Custeio,10.172,10.172,0,0.0,,2018
FUNDO - GUAPIAÇÚ,Qualis Mais,Custeio,62.316,62.316,0,0.0,,2018
FUNDO - GUAPIAÇÚ,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUAPIARA,Aedes Aegypti,Custeio,8.400,8.400,0,0.0,,2018
FUNDO - GUAPIARA,Dose Certa,Custeio,38.924,38.924,0,0.0,,2018
FUNDO - GUAPIARA,Atenção Basica,Custeio,53.274,53.274,0,0.0,,2018
FUNDO - GUAPIARA,Glicemia,Custeio,10.464,10.464,0,0.0,,2018
FUNDO - GUAPIARA,Qualis Mais,Custeio,235.752,235.752,0,0.0,,2018
FUNDO - GUAPIARA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUARÁ,Aedes Aegypti,Custeio,6.840,6.840,0,0.0,,2018
FUNDO - GUARÁ,Atenção Basica,Custeio,62.991,62.991,0,0.0,,2018
FUNDO - GUARÁ,Glicemia,Custeio,10.500,10.500,0,0.0,,2018
FUNDO - GUARÁ,Qualis Mais,Custeio,185.904,185.904,0,0.0,,2018
FUNDO - GUARÁ,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUARÁ,Residencia Terapêutica,Custeio,140.000,140.000,0,0.0,,2018
FUNDO - GUARACAI,Aedes Aegypti,Custeio,3.240,3.240,0,0.0,,2018
FUNDO - GUARACAI,Atenção Basica,Custeio,25.485,25.485,0,0.0,,2018
FUNDO - GUARACAI,Glicemia,Custeio,4.328,4.328,0,0.0,,2018
FUNDO - GUARACAI,Qualis Mais,Custeio,43.376,43.376,0,0.0,,2018
FUNDO - GUARACAI,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUARACI,Atenção Basica,Custeio,32.616,32.616,0,0.0,,2018
FUNDO - GUARACI,Glicemia,Custeio,5.436,5.436,0,0.0,,2018
FUNDO - GUARACI,Qualis Mais,Custeio,33.308,33.308,0,0.0,,2018
FUNDO - GUARACI,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUARANI D`OESTE,Aedes Aegypti,Custeio,2.280,2.280,0,0.0,,2018
FUNDO - GUARANI D`OESTE,Atenção Basica,Custeio,6.054,6.054,0,0.0,,2018
FUNDO - GUARANI D`OESTE,Glicemia,Custeio,1.008,1.008,0,0.0,,2018
FUNDO - GUARANI D`OESTE,Qualis Mais,Custeio,6.184,6.184,0,0.0,,2018
FUNDO - GUARANTA,Atenção Basica,Custeio,19.986,19.986,0,0.0,,2018
FUNDO - GUARANTA,Glicemia,Custeio,3.340,3.340,0,0.0,,2018
FUNDO - GUARANTA,Qualis Mais,Custeio,88.444,88.444,0,0.0,,2018
FUNDO - GUARANTA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUARARAPES,Aedes Aegypti,Custeio,1.800,1.800,0,0.0,,2018
FUNDO - GUARARAPES,Atenção Basica,Custeio,97.506,0,97.506,0.0,,2018
FUNDO - GUARARAPES,Glicemia,Custeio,16.251,0,16.251,0.0,,2018
FUNDO - GUARARAPES,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUARAREMA,Atenção Basica,Custeio,85.992,85.992,0,0.0,,2018
FUNDO - GUARAREMA,Glicemia,Custeio,14.332,14.332,0,0.0,,2018
FUNDO - GUARATINGUETÁ,Aedes Aegypti,Custeio,18.120,18.120,0,0.0,,2018
FUNDO - GUARATINGUETÁ,DST AIDS,Custeio,129.600,129.600,0,0.0,,2018
FUNDO - GUARATINGUETÁ,Atenção Basica,Custeio,359.259,359.259,0,0.0,,2018
FUNDO - GUARATINGUETÁ,Glicemia,Custeio,59.876,59.876,0,0.0,,2018
FUNDO - GUAREÍ,Aedes Aegypti,Custeio,6.480,6.480,0,0.0,,2018
FUNDO - GUAREÍ,Sistema Prisional,Custeio,897.708,897.708,0,0.0,,2018
FUNDO - GUAREÍ,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUAREÍ,Atenção Basica,Custeio,51.639,51.639,0,0.0,,2018
FUNDO - GUAREÍ,Glicemia,Custeio,8.608,8.608,0,0.0,,2018
FUNDO - GUAREÍ,Qualis Mais,Custeio,152.404,152.404,0,0.0,,2018
FUNDO - GUAREÍ,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUARIBA,Aedes Aegypti,Custeio,4.080,4.080,0,0.0,,2018
FUNDO - GUARIBA,Atenção Basica,Custeio,116.583,0,116.583,0.0,,2018
FUNDO - GUARIBA,Glicemia,Custeio,19.431,0,19.431,0.0,,2018
FUNDO - GUARIBA,Qualis Mais,Custeio,198.427,0,198.427,0.0,,2018
FUNDO - GUARIBA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - GUARUJA,Aedes Aegypti,Custeio,18.720,18.720,0,0.0,,2018
FUNDO - GUARUJA,Projeto Verão,Custeio,450.000,450.000,0,0.0,,2018
FUNDO - GUARUJA,Dose Certa,Custeio,582.964,582.964,0,0.0,,2018
FUNDO - GUARUJA,Atenção Basica,Custeio,940.263,940.263,0,0.0,,2018
FUNDO - GUARUJA,Glicemia,Custeio,156.712,156.712,0,0.0,,2018
FUNDO - GUARULHOS,Aedes Aegypti,Custeio,120.360,120.360,0,0.0,,2018
FUNDO - GUARULHOS,Sistema Prisional,Custeio,518.400,518.400,0,0.0,,2018
FUNDO - GUARULHOS,Dose Certa,Custeio,2.486.980,2.486.980,0,0.0,,2018
FUNDO - GUARULHOS,Atenção Basica,Custeio,4.011.261,4.011.261,0,0.0,,2018
FUNDO - GUARULHOS,Glicemia,Custeio,668.544,625.344,43.200,0.0,,2018
FUNDO - GUATAPARA,Aedes Aegypti,Custeio,1.680,1.680,0,0.0,,2018
FUNDO - GUATAPARA,Atenção Basica,Custeio,22.488,22.488,0,0.0,,2018
FUNDO - GUATAPARA,Glicemia,Custeio,3.748,3.748,0,0.0,,2018
FUNDO - GUATAPARA,Qualis Mais,Custeio,22.964,22.964,0,0.0,,2018
FUNDO - GUZOLANDIA,Atenção Basica,Custeio,15.426,15.426,0,0.0,,2018
FUNDO - GUZOLANDIA,Glicemia,Custeio,2.572,2.572,0,0.0,,2018
FUNDO - GUZOLANDIA,Qualis Mais,Custeio,68.264,68.264,0,0.0,,2018
FUNDO - GUZOLANDIA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - HERCULANDIA,Aedes Aegypti,Custeio,2.280,2.280,0,0.0,,2018
FUNDO - HERCULANDIA,Atenção Basica,Custeio,28.014,28.014,0,0.0,,2018
FUNDO - HERCULANDIA,Glicemia,Custeio,4.668,4.668,0,0.0,,2018
FUNDO - HERCULANDIA,Qualis Mais,Custeio,82.676,82.676,0,0.0,,2018
FUNDO - HERCULANDIA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - HOLAMBRA,Aedes Aegypti,Custeio,3.360,3.360,0,0.0,,2018
FUNDO - HOLAMBRA,Atenção Basica,Custeio,41.094,41.094,0,0.0,,2018
FUNDO - HOLAMBRA,Glicemia,Custeio,6.848,6.848,0,0.0,,2018
FUNDO - HORTOLÂNDIA,Aedes Aegypti,Custeio,28.200,28.200,0,0.0,,2018
FUNDO - HORTOLÂNDIA,Atenção Basica,Custeio,657.117,657.117,0,0.0,,2018
FUNDO - HORTOLÂNDIA,Glicemia,Custeio,109.520,109.520,0,0.0,,2018
FUNDO - IACANGA,Aedes Aegypti,Custeio,3.960,3.960,0,0.0,,2018
FUNDO - IACANGA,Atenção Basica,Custeio,33.618,33.618,0,0.0,,2018
FUNDO - IACANGA,Glicemia,Custeio,5.604,5.604,0,0.0,,2018
FUNDO - IACANGA,Qualis Mais,Custeio,34.332,34.332,0,0.0,,2018
FUNDO - IACANGA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - IACRI,Aedes Aegypti,Custeio,3.360,3.360,0,0.0,,2018
FUNDO - IACRI,Atenção Basica,Custeio,19.371,19.371,0,0.0,,2018
FUNDO - IACRI,Glicemia,Custeio,3.440,3.440,0,0.0,,2018
FUNDO - IACRI,Qualis Mais,Custeio,19.780,19.780,0,0.0,,2018
FUNDO - IACRI,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - IARAS,Aedes Aegypti,Custeio,1.800,1.800,0,0.0,,2018
FUNDO - IARAS,Atenção Basica,Custeio,24.690,24.690,0,0.0,,2018
FUNDO - IARAS,Glicemia,Custeio,4.116,4.116,0,0.0,,2018
FUNDO - IARAS,Qualis Mais,Custeio,72.868,72.868,0,0.0,,2018
FUNDO - IARAS,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - IBATE,Atenção Basica,Custeio,101.652,101.652,0,0.0,,2018
FUNDO - IBATE,Glicemia,Custeio,16.944,16.944,0,0.0,,2018
FUNDO - IBATE,Qualis Mais,Custeio,300.004,300.004,0,0.0,,2018
FUNDO - IBATE,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - IBIRÁ,Aedes Aegypti,Custeio,3.360,3.360,0,0.0,,2018
FUNDO - IBIRÁ,Atenção Basica,Custeio,35.940,35.940,0,0.0,,2018
FUNDO - IBIRÁ,Glicemia,Custeio,5.992,5.992,0,0.0,,2018
FUNDO - IBIRÁ,Qualis Mais,Custeio,36.704,36.704,0,0.0,,2018
FUNDO - IBIRÁ,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - IBIRAREMA,Atenção Basica,Custeio,22.377,22.377,0,0.0,,2018
FUNDO - IBIRAREMA,Glicemia,Custeio,3.728,3.728,0,0.0,,2018
FUNDO - IBIRAREMA,Qualis Mais,Custeio,99.024,99.024,0,0.0,,2018
FUNDO - IBIRAREMA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - IBITINGA,Aedes Aegypti,Custeio,4.200,4.200,0,0.0,,2018
FUNDO - IBITINGA,Atenção Basica,Custeio,174.564,174.564,0,0.0,,2018
FUNDO - IBITINGA,Glicemia,Custeio,29.096,29.096,0,0.0,,2018
FUNDO - IBITINGA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - IBIÚNA,Atenção Basica,Custeio,231.015,231.015,0,0.0,,2018
FUNDO - IBIÚNA,Glicemia,Custeio,38.504,38.504,0,0.0,,2018
FUNDO - IBIÚNA,Qualis Mais,Custeio,393.192,393.192,0,0.0,,2018
FUNDO - IBIÚNA,Residencia Terapêutica,Custeio,140.000,140.000,0,0.0,,2018
FUNDO - ICÉM,Sistema Prisional,Custeio,378.000,378.000,0,0.0,,2018
FUNDO - ICÉM,Atenção Basica,Custeio,24.165,24.165,0,0.0,,2018
FUNDO - ICÉM,Glicemia,Custeio,4.028,4.028,0,0.0,,2018
FUNDO - ICÉM,Qualis Mais,Custeio,71.320,71.320,0,0.0,,2018
FUNDO - ICÉM,Sorria SP,Custeio,36.000,36.000,0,0.0,,2018
FUNDO - IEPÊ,Aedes Aegypti,Custeio,3.360,3.360,0,0.0,,2018
FUNDO - IEPÊ,Atenção Basica,Custeio,24.210,24.210,0,0.0,,2018
FUNDO - IEPÊ,Glicemia,Custeio,4.036,4.036,0,0.0,,2018
