Beneficiário,Programa,Natureza,Convênio,Pago,Pagar,Base Referência,Sub-programa,ano
FUNDO - CUBATÃO,Qualis Mais,Custeio,312.000,312.000,0,0.0,,2015
FUNDO - CUBATÃO,Dose Certa,Custeio,90.409,90.409,0,0.0,,2015
FUNDO - CUBATÃO,Dose Certa,Custeio,64.157,64.157,0,0.0,,2015
FUNDO - CUNHA,Dose Certa,Custeio,7.807,7.807,0,0.0,,2015
FUNDO - CUNHA,Glicemia,Custeio,11.868,11.868,0,0.0,,2015
FUNDO - CUNHA,Atenção Basica,Custeio,66.501,66.501,0,0.0,,2015
FUNDO - CUNHA,Qualis Mais,Custeio,168.000,168.000,0,0.0,,2015
FUNDO - CUNHA,Dose Certa,Custeio,29.958,29.958,0,0.0,,2015
FUNDO - CUNHA,Dose Certa,Custeio,12.330,12.330,0,0.0,,2015
FUNDO - DESCALVADO,Dose Certa,Custeio,8.695,8.695,0,0.0,,2015
FUNDO - DESCALVADO,Glicemia,Custeio,15.610,15.612,-2,0.0,,2015
FUNDO - DESCALVADO,Atenção Basica,Custeio,98.370,98.370,0,0.0,,2015
FUNDO - DESCALVADO,Qualis Mais,Custeio,240.000,240.000,0,0.0,,2015
FUNDO - DESCALVADO,Dose Certa,Custeio,13.204,13.204,0,0.0,,2015
FUNDO - DESCALVADO,Dose Certa,Custeio,9.595,9.595,0,0.0,,2015
FUNDO - DIADEMA,Dose Certa,Custeio,938.662,938.662,0,0.0,,2015
FUNDO - DIADEMA,Glicemia,Custeio,198.869,149.151,49.718,0.0,,2015
FUNDO - DIADEMA,Atenção Basica,Custeio,1.228.839,1.228.839,0,0.0,,2015
FUNDO - DIRCE REIS,Dose Certa,Custeio,1.109,1.109,0,0.0,,2015
FUNDO - DIRCE REIS,Glicemia,Custeio,847,848,-1,0.0,,2015
FUNDO - DIRCE REIS,Atenção Basica,Custeio,5.298,5.298,0,0.0,,2015
FUNDO - DIRCE REIS,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2015
FUNDO - DIRCE REIS,Dose Certa,Custeio,1.279,1.279,0,0.0,,2015
FUNDO - DIRCE REIS,Dose Certa,Custeio,838,838,0,0.0,,2015
FUNDO - DIVINOLANDIA,Dose Certa,Custeio,2.333,2.333,0,0.0,,2015
FUNDO - DIVINOLANDIA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - DIVINOLANDIA,Glicemia,Custeio,5.672,5.672,0,0.0,,2015
FUNDO - DIVINOLANDIA,Atenção Basica,Custeio,34.641,34.641,0,0.0,,2015
FUNDO - DIVINOLANDIA,Dose Certa,Custeio,4.412,4.412,0,0.0,,2015
FUNDO - DIVINOLANDIA,Dose Certa,Custeio,6.210,6.210,0,0.0,,2015
FUNDO - DOBRADA,Dose Certa,Custeio,715,715,0,0.0,,2015
FUNDO - DOBRADA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - DOBRADA,Glicemia,Custeio,4.107,4.108,-1,0.0,,2015
FUNDO - DOBRADA,Atenção Basica,Custeio,25.539,25.539,0,0.0,,2015
FUNDO - DOBRADA,Qualis Mais,Custeio,18.000,18.000,0,0.0,,2015
FUNDO - DOBRADA,Dose Certa,Custeio,475,475,0,0.0,,2015
FUNDO - DOBRADA,Dose Certa,Custeio,365,365,0,0.0,,2015
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,10.799,10.799,0,0.0,,2015
FUNDO - DOIS CORREGOS,Glicemia,Custeio,13.020,13.020,0,0.0,,2015
FUNDO - DOIS CORREGOS,Atenção Basica,Custeio,78.972,78.972,0,0.0,,2015
FUNDO - DOIS CORREGOS,Qualis Mais,Custeio,144.000,144.000,0,0.0,,2015
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,20.342,20.342,0,0.0,,2015
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,2.446,2.446,0,0.0,,2015
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,1.022,1.022,0,0.0,,2015
FUNDO - DOLCINÓPOLIS,Glicemia,Custeio,1.136,1.136,0,0.0,,2015
FUNDO - DOLCINÓPOLIS,Atenção Basica,Custeio,6.435,6.435,0,0.0,,2015
FUNDO - DOLCINÓPOLIS,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2015
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,3.235,3.235,0,0.0,,2015
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,1.340,1.340,0,0.0,,2015
FUNDO - DOURADO,Dose Certa,Custeio,3.646,3.646,0,0.0,,2015
FUNDO - DOURADO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - DOURADO,Glicemia,Custeio,4.566,4.564,2,0.0,,2015
FUNDO - DOURADO,Atenção Basica,Custeio,26.670,26.670,0,0.0,,2015
FUNDO - DOURADO,Qualis Mais,Custeio,18.000,18.000,0,0.0,,2015
FUNDO - DOURADO,Dose Certa,Custeio,5.127,5.127,0,0.0,,2015
FUNDO - DOURADO,Dose Certa,Custeio,4.393,4.393,0,0.0,,2015
FUNDO - DRACENA,Dose Certa,Custeio,1.757,1.757,0,0.0,,2015
FUNDO - DRACENA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - DRACENA,Glicemia,Custeio,22.155,22.156,-1,0.0,,2015
FUNDO - DRACENA,Atenção Basica,Custeio,136.800,136.800,0,0.0,,2015
FUNDO - DRACENA,Dose Certa,Custeio,8.163,8.163,0,0.0,,2015
FUNDO - DRACENA,Dose Certa,Custeio,3.015,3.015,0,0.0,,2015
FUNDO - DUARTINA,Dose Certa,Custeio,4.043,4.043,0,0.0,,2015
FUNDO - DUARTINA,Glicemia,Custeio,6.398,6.400,-2,0.0,,2015
FUNDO - DUARTINA,Atenção Basica,Custeio,37.728,37.728,0,0.0,,2015
FUNDO - DUARTINA,Qualis Mais,Custeio,60.000,60.000,0,0.0,,2015
FUNDO - DUARTINA,Dose Certa,Custeio,10.269,10.269,0,0.0,,2015
FUNDO - DUARTINA,Dose Certa,Custeio,4.562,4.562,0,0.0,,2015
FUNDO - DUMONT,Dose Certa,Custeio,2.421,2.421,0,0.0,,2015
FUNDO - DUMONT,Glicemia,Custeio,4.173,4.172,1,0.0,,2015
FUNDO - DUMONT,Atenção Basica,Custeio,27.084,27.084,0,0.0,,2015
FUNDO - DUMONT,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2015
FUNDO - DUMONT,Dose Certa,Custeio,10.703,10.703,0,0.0,,2015
FUNDO - DUMONT,Dose Certa,Custeio,4.713,4.713,0,0.0,,2015
FUNDO - ECHAPORÃ,Dose Certa,Custeio,4.220,4.220,0,0.0,,2015
FUNDO - ECHAPORÃ,Glicemia,Custeio,3.140,3.140,0,0.0,,2015
FUNDO - ECHAPORÃ,Atenção Basica,Custeio,19.056,19.056,0,0.0,,2015
FUNDO - ECHAPORÃ,Qualis Mais,Custeio,120.000,120.000,0,0.0,,2015
FUNDO - ECHAPORÃ,Dose Certa,Custeio,5.745,5.745,0,0.0,,2015
FUNDO - ECHAPORÃ,Dose Certa,Custeio,2.072,2.072,0,0.0,,2015
FUNDO - ELDORADO,Dose Certa,Custeio,469,469,0,0.0,,2015
FUNDO - ELDORADO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - ELDORADO,Glicemia,Custeio,7.340,7.340,0,0.0,,2015
FUNDO - ELDORADO,Atenção Basica,Custeio,45.867,45.867,0,0.0,,2015
FUNDO - ELDORADO,Qualis Mais,Custeio,96.000,96.000,0,0.0,,2015
FUNDO - ELDORADO,Dose Certa,Custeio,8.603,8.603,0,0.0,,2015
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,8.146,8.146,0,0.0,,2015
FUNDO - ELIAS FAUSTO,Glicemia,Custeio,7.960,7.960,0,0.0,,2015
FUNDO - ELIAS FAUSTO,Atenção Basica,Custeio,50.778,50.778,0,0.0,,2015
FUNDO - ELIAS FAUSTO,Qualis Mais,Custeio,120.000,120.000,0,0.0,,2015
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,7.549,7.549,0,0.0,,2015
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,6.136,6.136,0,0.0,,2015
FUNDO - ELISIÁRIO,Dose Certa,Custeio,293,293,0,0.0,,2015
FUNDO - ELISIÁRIO,Glicemia,Custeio,1.659,1.660,-1,0.0,,2015
FUNDO - ELISIÁRIO,Atenção Basica,Custeio,10.218,10.218,0,0.0,,2015
FUNDO - ELISIÁRIO,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2015
FUNDO - ELISIÁRIO,Dose Certa,Custeio,2.406,2.406,0,0.0,,2015
FUNDO - ELISIÁRIO,Dose Certa,Custeio,1.557,1.557,0,0.0,,2015
FUNDO - EMBAÚBA,Dose Certa,Custeio,775,775,0,0.0,,2015
FUNDO - EMBAÚBA,Glicemia,Custeio,1.221,1.220,1,0.0,,2015
FUNDO - EMBAÚBA,Atenção Basica,Custeio,7.452,7.452,0,0.0,,2015
FUNDO - EMBAÚBA,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2015
FUNDO - EMBAÚBA,Dose Certa,Custeio,7.761,7.761,0,0.0,,2015
FUNDO - EMBAÚBA,Dose Certa,Custeio,1.192,1.192,0,0.0,,2015
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,39.051,39.051,0,0.0,,2015
FUNDO - EMBU DAS ARTES,Glicemia,Custeio,124.361,124.360,1,0.0,,2015
FUNDO - EMBU DAS ARTES,Atenção Basica,Custeio,777.159,777.159,0,0.0,,2015
FUNDO - EMBU DAS ARTES,Qualis Mais,Custeio,336.000,336.000,0,0.0,,2015
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,149.300,149.300,0,0.0,,2015
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,39.128,39.128,0,0.0,,2015
FUNDO - EMBU-GUACU,Dose Certa,Custeio,23.616,23.616,0,0.0,,2015
FUNDO - EMBU-GUACU,Glicemia,Custeio,31.609,31.608,1,0.0,,2015
FUNDO - EMBU-GUACU,Atenção Basica,Custeio,200.376,200.376,0,0.0,,2015
FUNDO - EMBU-GUACU,Dose Certa,Custeio,28.215,28.215,0,0.0,,2015
FUNDO - EMBU-GUACU,Dose Certa,Custeio,25.949,25.949,0,0.0,,2015
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,994,994,0,0.0,,2015
FUNDO - EMILIANOPOLIS,Glicemia,Custeio,1.592,1.592,0,0.0,,2015
FUNDO - EMILIANOPOLIS,Atenção Basica,Custeio,9.486,9.486,0,0.0,,2015
FUNDO - EMILIANOPOLIS,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2015
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,2.317,2.317,0,0.0,,2015
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,100,100,0,0.0,,2015
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,514,514,0,0.0,,2015
FUNDO - ENGENHEIRO COELHO,Glicemia,Custeio,8.079,8.080,-1,0.0,,2015
FUNDO - ENGENHEIRO COELHO,Atenção Basica,Custeio,54.459,54.459,0,0.0,,2015
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,5.442,5.442,0,0.0,,2015
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,2.753,2.753,0,0.0,,2015
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,23.812,23.812,0,0.0,,2015
FUNDO - ESPÍRITO SANTO DO PINHAL,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - ESPÍRITO SANTO DO PINHAL,Glicemia,Custeio,21.130,21.132,-2,0.0,,2015
FUNDO - ESPÍRITO SANTO DO PINHAL,Atenção Basica,Custeio,131.268,131.268,0,0.0,,2015
FUNDO - ESPÍRITO SANTO DO PINHAL,Residencia Terapêutica,Custeio,280.000,280.000,0,0.0,,2015
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,20.837,20.837,0,0.0,,2015
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,13.374,13.374,0,0.0,,2015
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,2.364,2.364,0,0.0,,2015
FUNDO - ESPÍRITO SANTO DO TURVO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - ESPÍRITO SANTO DO TURVO,Glicemia,Custeio,2.214,2.216,-2,0.0,,2015
FUNDO - ESPÍRITO SANTO DO TURVO,Atenção Basica,Custeio,13.722,13.722,0,0.0,,2015
FUNDO - ESPÍRITO SANTO DO TURVO,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2015
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,5.530,5.530,0,0.0,,2015
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,3.415,3.415,0,0.0,,2015
FUNDO - ESTIVA GERBI,Dose Certa,Custeio,3.880,3.880,0,0.0,,2015
FUNDO - ESTIVA GERBI,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - ESTIVA GERBI,Glicemia,Custeio,5.068,5.068,0,0.0,,2015
FUNDO - ESTIVA GERBI,Atenção Basica,Custeio,32.316,32.316,0,0.0,,2015
FUNDO - ESTIVA GERBI,Dose Certa,Custeio,5.717,5.717,0,0.0,,2015
FUNDO - ESTIVA GERBI,Dose Certa,Custeio,4.527,4.527,0,0.0,,2015
FUNDO - ESTRELA DO NORTE,Dose Certa,Custeio,190,190,0,0.0,,2015
FUNDO - ESTRELA DO NORTE,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - ESTRELA DO NORTE,Glicemia,Custeio,1.331,1.332,-1,0.0,,2015
FUNDO - ESTRELA DO NORTE,Atenção Basica,Custeio,8.268,8.268,0,0.0,,2015
FUNDO - ESTRELA DO NORTE,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2015
FUNDO - ESTRELA DO NORTE,Dose Certa,Custeio,1.180,1.180,0,0.0,,2015
FUNDO - ESTRELA DO NORTE,Dose Certa,Custeio,1.013,1.013,0,0.0,,2015
FUNDO - ESTRELA D`OESTE,Dose Certa,Custeio,1.126,1.126,0,0.0,,2015
FUNDO - ESTRELA D`OESTE,Glicemia,Custeio,4.521,4.520,1,0.0,,2015
FUNDO - ESTRELA D`OESTE,Atenção Basica,Custeio,25.380,25.380,0,0.0,,2015
FUNDO - ESTRELA D`OESTE,Qualis Mais,Custeio,18.000,13.500,4.500,0.0,,2015
FUNDO - ESTRELA D`OESTE,Dose Certa,Custeio,12.849,12.849,0,0.0,,2015
FUNDO - ESTRELA D`OESTE,Dose Certa,Custeio,10.250,10.250,0,0.0,,2015
FUNDO - EUCLIDES DA CUNHA PAULISTA,Dose Certa,Custeio,644,644,0,0.0,,2015
FUNDO - EUCLIDES DA CUNHA PAULISTA,Glicemia,Custeio,5.084,5.084,0,0.0,,2015
FUNDO - EUCLIDES DA CUNHA PAULISTA,Atenção Basica,Custeio,29.055,29.055,0,0.0,,2015
FUNDO - EUCLIDES DA CUNHA PAULISTA,Qualis Mais,Custeio,144.000,144.000,0,0.0,,2015
FUNDO - EUCLIDES DA CUNHA PAULISTA,Dose Certa,Custeio,6.300,6.300,0,0.0,,2015
FUNDO - EUCLIDES DA CUNHA PAULISTA,Dose Certa,Custeio,3.651,3.651,0,0.0,,2015
FUNDO - FARTURA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - FARTURA,Dose Certa,Custeio,36.212,36.212,0,0.0,,2015
FUNDO - FARTURA,Glicemia,Custeio,7.485,5.613,1.872,0.0,,2015
FUNDO - FARTURA,Atenção Basica,Custeio,47.775,47.775,0,0.0,,2015
FUNDO - FARTURA,Qualis Mais,Custeio,72.000,72.000,0,0.0,,2015
FUNDO - FERNANDO PRESTES,Dose Certa,Custeio,1.751,1.751,0,0.0,,2015
FUNDO - FERNANDO PRESTES,Glicemia,Custeio,2.771,2.772,-1,0.0,,2015
FUNDO - FERNANDO PRESTES,Atenção Basica,Custeio,17.244,17.244,0,0.0,,2015
FUNDO - FERNANDO PRESTES,Qualis Mais,Custeio,18.000,18.000,0,0.0,,2015
FUNDO - FERNANDO PRESTES,Dose Certa,Custeio,4.671,4.671,0,0.0,,2015
FUNDO - FERNANDO PRESTES,Dose Certa,Custeio,2.438,2.438,0,0.0,,2015
FUNDO - FERNANDÓPOLIS,Dose Certa,Custeio,16.407,16.407,0,0.0,,2015
FUNDO - FERNANDÓPOLIS,Glicemia,Custeio,32.465,32.464,1,0.0,,2015
FUNDO - FERNANDÓPOLIS,Atenção Basica,Custeio,203.508,203.508,0,0.0,,2015
FUNDO - FERNANDÓPOLIS,Dose Certa,Custeio,39.119,39.119,0,0.0,,2015
FUNDO - FERNANDÓPOLIS,Dose Certa,Custeio,4.020,4.020,0,0.0,,2015
SANTA CASA - FERNANDOPOLIS,Comissões Intra-Hospitalares,Custeio,120.000,120.000,0,10.0,COMISSAO INTRA-HOSPITALAR,2015
SANTA CASA - FERNANDOPOLIS,Comissões Intra-Hospitalares,Investimento,5.000,0,5.000,5.0,COMISSAO INTRA-HOSPITALAR,2015
FUNDO - FERNÃO,Dose Certa,Custeio,1.080,1.080,0,0.0,,2015
FUNDO - FERNÃO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - FERNÃO,Glicemia,Custeio,787,788,-1,0.0,,2015
FUNDO - FERNÃO,Atenção Basica,Custeio,4.974,4.974,0,0.0,,2015
FUNDO - FERNÃO,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2015
FUNDO - FERNÃO,Dose Certa,Custeio,1.626,1.626,0,0.0,,2015
FUNDO - FERNÃO,Dose Certa,Custeio,854,854,0,0.0,,2015
FUNDO - FERRAZ DE VASCONCELOS,Dose Certa,Custeio,27.875,27.875,0,0.0,,2015
FUNDO - FERRAZ DE VASCONCELOS,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - FERRAZ DE VASCONCELOS,Glicemia,Custeio,89.616,89.616,0,0.0,,2015
FUNDO - FERRAZ DE VASCONCELOS,Atenção Basica,Custeio,547.632,547.632,0,0.0,,2015
FUNDO - FERRAZ DE VASCONCELOS,Qualis Mais,Custeio,18.000,18.000,0,0.0,,2015
FUNDO - FERRAZ DE VASCONCELOS,Dose Certa,Custeio,27.751,27.751,0,0.0,,2015
FUNDO - FERRAZ DE VASCONCELOS,Dose Certa,Custeio,19.804,19.804,0,0.0,,2015
FUNDO - FLORA RICA,Dose Certa,Custeio,132,132,0,0.0,,2015
FUNDO - FLORA RICA,Sorria SP,Custeio,36.000,18.000,18.000,0.0,,2015
FUNDO - FLORA RICA,Glicemia,Custeio,1.015,1.016,-1,0.0,,2015
FUNDO - FLORA RICA,Atenção Basica,Custeio,4.998,4.998,0,0.0,,2015
FUNDO - FLORA RICA,Qualis Mais,Custeio,18.000,18.000,0,0.0,,2015
FUNDO - FLORA RICA,Dose Certa,Custeio,1.713,1.713,0,0.0,,2015
FUNDO - FLORA RICA,Dose Certa,Custeio,1.836,1.836,0,0.0,,2015
FUNDO - FLOREAL,Dose Certa,Custeio,1.342,1.342,0,0.0,,2015
FUNDO - FLOREAL,Glicemia,Custeio,1.493,1.492,1,0.0,,2015
FUNDO - FLOREAL,Atenção Basica,Custeio,9.081,9.081,0,0.0,,2015
FUNDO - FLOREAL,Dose Certa,Custeio,505,505,0,0.0,,2015
FUNDO - FLOREAL,Dose Certa,Custeio,1.734,1.734,0,0.0,,2015
FUNDO - FLORIDA PAULISTA,Dose Certa,Custeio,1.970,1.970,0,0.0,,2015
FUNDO - FLORIDA PAULISTA,Sistema Prisional,Custeio,259.200,259.200,0,0.0,,2015
FUNDO - FLORIDA PAULISTA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - FLORIDA PAULISTA,Glicemia,Custeio,6.881,6.880,1,0.0,,2015
FUNDO - FLORIDA PAULISTA,Atenção Basica,Custeio,41.562,41.562,0,0.0,,2015
FUNDO - FLORIDA PAULISTA,Residencia Terapêutica,Custeio,160.000,160.000,0,0.0,,2015
FUNDO - FLORIDA PAULISTA,Qualis Mais,Custeio,72.000,72.000,0,0.0,,2015
FUNDO - FLORIDA PAULISTA,Dose Certa,Custeio,4.367,4.367,0,0.0,,2015
FUNDO - FLORÍNEA,Dose Certa,Custeio,3.417,3.417,0,0.0,,2015
FUNDO - FLORÍNEA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - FLORÍNEA,Glicemia,Custeio,1.428,1.428,0,0.0,,2015
FUNDO - FLORÍNEA,Atenção Basica,Custeio,8.463,8.463,0,0.0,,2015
FUNDO - FLORÍNEA,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2015
FUNDO - FLORÍNEA,Dose Certa,Custeio,2.112,2.112,0,0.0,,2015
FUNDO - FLORÍNEA,Dose Certa,Custeio,2.552,2.552,0,0.0,,2015
FUNDO - FRANCA,Sistema Prisional,Custeio,378.000,378.000,0,0.0,,2015
FUNDO - FRANCA,Dose Certa,Custeio,781.014,781.014,0,0.0,,2015
FUNDO - FRANCA,Glicemia,Custeio,165.469,124.101,41.368,0.0,,2015
FUNDO - FRANCA,Atenção Basica,Custeio,1.018.383,1.018.383,0,0.0,,2015
FUNDO - FRANCA,Portarias,Custeio,416.416,416.416,0,0.0,,2015
SANTA CASA - FRANCA,Comissões Intra-Hospitalares,Custeio,125.004,125.004,0,10.417,COMISSAO INTRA-HOSPITALAR,2015
FUNDO - FRANCISCO MORATO,Dose Certa,Custeio,36.460,36.460,0,0.0,,2015
FUNDO - FRANCISCO MORATO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - FRANCISCO MORATO,Glicemia,Custeio,78.647,78.648,-1,0.0,,2015
FUNDO - FRANCISCO MORATO,Atenção Basica,Custeio,499.515,499.515,0,0.0,,2015
FUNDO - FRANCISCO MORATO,Qualis Mais,Custeio,336.000,336.000,0,0.0,,2015
FUNDO - FRANCISCO MORATO,Dose Certa,Custeio,35.281,35.281,0,0.0,,2015
FUNDO - FRANCISCO MORATO,Dose Certa,Custeio,37.284,37.284,0,0.0,,2015
FUNDO - FRANCO DA ROCHA,Dose Certa,Custeio,39.828,39.828,0,0.0,,2015
FUNDO - FRANCO DA ROCHA,Sistema Prisional,Custeio,3.780.000,3.780.000,0,0.0,,2015
FUNDO - FRANCO DA ROCHA,Glicemia,Custeio,66.703,66.704,-1,0.0,,2015
FUNDO - FRANCO DA ROCHA,Atenção Basica,Custeio,431.451,431.451,0,0.0,,2015
FUNDO - FRANCO DA ROCHA,Sistema Prisional,Custeio,6.350,6.350,0,0.0,,2015
FUNDO - FRANCO DA ROCHA,Dose Certa,Custeio,60.740,60.740,0,0.0,,2015
FUNDO - FRANCO DA ROCHA,Dose Certa,Custeio,31.929,31.929,0,0.0,,2015
FUNDO - GABRIEL MONTEIRO,Dose Certa,Custeio,598,598,0,0.0,,2015
FUNDO - GABRIEL MONTEIRO,Glicemia,Custeio,1.354,1.352,2,0.0,,2015
FUNDO - GABRIEL MONTEIRO,Atenção Basica,Custeio,8.370,8.370,0,0.0,,2015
FUNDO - GABRIEL MONTEIRO,Qualis Mais,Custeio,48.000,48.000,0,0.0,,2015
FUNDO - GABRIEL MONTEIRO,Dose Certa,Custeio,4.992,4.992,0,0.0,,2015
FUNDO - GABRIEL MONTEIRO,Dose Certa,Custeio,742,742,0,0.0,,2015
FUNDO - GALIA,Dose Certa,Custeio,1.635,1.635,0,0.0,,2015
FUNDO - GALIA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - GALIA,Glicemia,Custeio,3.473,3.472,1,0.0,,2015
FUNDO - GALIA,Atenção Basica,Custeio,20.868,20.868,0,0.0,,2015
FUNDO - GALIA,Qualis Mais,Custeio,120.000,120.000,0,0.0,,2015
FUNDO - GALIA,Dose Certa,Custeio,5.454,5.454,0,0.0,,2015
FUNDO - GALIA,Dose Certa,Custeio,3.779,3.779,0,0.0,,2015
FUNDO - GARCA,Dose Certa,Custeio,38.605,38.605,0,0.0,,2015
FUNDO - GARCA,Glicemia,Custeio,21.690,21.692,-2,0.0,,2015
FUNDO - GARCA,Educação Permanente,Custeio,118.963,118.963,0,0.0,,2015
FUNDO - GARCA,Atenção Basica,Custeio,133.518,133.518,0,0.0,,2015
FUNDO - GARCA,Dose Certa,Custeio,52.985,52.985,0,0.0,,2015
FUNDO - GARCA,Dose Certa,Custeio,16.137,16.137,0,0.0,,2015
FUNDO - GASTÃO VIDIGAL,Dose Certa,Custeio,993,993,0,0.0,,2015
FUNDO - GASTÃO VIDIGAL,Glicemia,Custeio,2.120,2.120,0,0.0,,2015
FUNDO - GASTÃO VIDIGAL,Atenção Basica,Custeio,13.602,13.602,0,0.0,,2015
FUNDO - GASTÃO VIDIGAL,Qualis Mais,Custeio,18.000,18.000,0,0.0,,2015
FUNDO - GASTÃO VIDIGAL,Dose Certa,Custeio,3.019,3.019,0,0.0,,2015
FUNDO - GASTÃO VIDIGAL,Dose Certa,Custeio,1.466,1.466,0,0.0,,2015
FUNDO - GAVIÃO PEIXOTO,Dose Certa,Custeio,2.305,2.305,0,0.0,,2015
FUNDO - GAVIÃO PEIXOTO,Glicemia,Custeio,2.221,2.220,1,0.0,,2015
FUNDO - GAVIÃO PEIXOTO,Atenção Basica,Custeio,13.986,13.986,0,0.0,,2015
FUNDO - GAVIÃO PEIXOTO,Qualis Mais,Custeio,96.000,96.000,0,0.0,,2015
FUNDO - GAVIÃO PEIXOTO,Dose Certa,Custeio,1.224,1.224,0,0.0,,2015
FUNDO - GAVIÃO PEIXOTO,Dose Certa,Custeio,1.691,1.691,0,0.0,,2015
FUNDO - GENERAL SALGADO,Dose Certa,Custeio,2.903,2.903,0,0.0,,2015
FUNDO - GENERAL SALGADO,Glicemia,Custeio,5.467,5.468,-1,0.0,,2015
FUNDO - GENERAL SALGADO,Atenção Basica,Custeio,32.898,32.898,0,0.0,,2015
FUNDO - GENERAL SALGADO,Qualis Mais,Custeio,18.000,18.000,0,0.0,,2015
FUNDO - GENERAL SALGADO,Dose Certa,Custeio,7.031,7.031,0,0.0,,2015
FUNDO - GENERAL SALGADO,Dose Certa,Custeio,4.713,4.713,0,0.0,,2015
FUNDO - GETULINA,Dose Certa,Custeio,7.908,7.908,0,0.0,,2015
FUNDO - GETULINA,Sistema Prisional,Custeio,259.200,259.200,0,0.0,,2015
FUNDO - GETULINA,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - GETULINA,Glicemia,Custeio,5.480,5.480,0,0.0,,2015
FUNDO - GETULINA,Atenção Basica,Custeio,33.747,33.747,0,0.0,,2015
FUNDO - GETULINA,Sistema Prisional,Custeio,5.005,5.005,0,0.0,,2015
FUNDO - GETULINA,Qualis Mais,Custeio,72.000,72.000,0,0.0,,2015
FUNDO - GETULINA,Dose Certa,Custeio,6.861,6.861,0,0.0,,2015
FUNDO - GETULINA,Dose Certa,Custeio,6.338,6.338,0,0.0,,2015
FUNDO - GLICÉRIO,Dose Certa,Custeio,1.473,1.473,0,0.0,,2015
FUNDO - GLICÉRIO,Sorria SP,Custeio,36.000,36.000,0,0.0,,2015
FUNDO - GLICÉRIO,Glicemia,Custeio,2.288,2.288,0,0.0,,2015
FUNDO - GLICÉRIO,Atenção Basica,Custeio,14.277,14.277,0,0.0,,2015
FUNDO - GLICÉRIO,Qualis Mais,Custeio,96.000,96.000,0,0.0,,2015
FUNDO - GLICÉRIO,Dose Certa,Custeio,1.138,1.138,0,0.0,,2015
FUNDO - GLICÉRIO,Dose Certa,Custeio,1.025,1.025,0,0.0,,2015
FUNDO - GUAICARA,Dose Certa,Custeio,9.486,9.486,0,0.0,,2015
