Beneficiário,Programa,Natureza,Convênio,Pago,Pagar,Base Referência,Sub-programa,ano
FUNDO - DOLCINÓPOLIS,Glicemia,Custeio,1.136,1.136,0,0,,2017
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,264,264,0,0,,2017
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,16,16,0,0,,2017
FUNDO - DOURADO,Atenção Basica,Custeio,26.692,26.692,0,0,,2017
FUNDO - DOURADO,Qualis Mais,Custeio,77.136,77.136,0,0,,2017
FUNDO - DOURADO,Glicemia,Custeio,4.564,4.564,0,0,,2017
FUNDO - DOURADO,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - DOURADO,Dose Certa,Custeio,1.169,1.169,0,0,,2017
FUNDO - DOURADO,Dose Certa,Custeio,394,394,0,0,,2017
FUNDO - DRACENA,Atenção Basica,Custeio,137.541,137.541,0,0,,2017
FUNDO - DRACENA,Glicemia,Custeio,22.156,22.156,0,0,,2017
FUNDO - DRACENA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - DRACENA,Residencia Terapêutica,Custeio,160.000,40.000,120.000,0,,2017
FUNDO - DRACENA,Dose Certa,Custeio,5.174,5.174,0,0,,2017
FUNDO - DRACENA,Dose Certa,Custeio,4.133,4.133,0,0,,2017
FUNDO - DRACENA,Residencia Terapêutica,Custeio,134.643,134.643,0,22.440,,2017
FUNDO - DUARTINA,Atenção Basica,Custeio,37.700,37.700,0,0,,2017
FUNDO - DUARTINA,Qualis Mais,Custeio,62.836,62.836,0,0,,2017
FUNDO - DUARTINA,Glicemia,Custeio,6.400,6.400,0,0,,2017
FUNDO - DUARTINA,Dose Certa,Custeio,1.391,1.391,0,0,,2017
FUNDO - DUARTINA,Dose Certa,Custeio,210,210,0,0,,2017
FUNDO - DUMONT,Atenção Basica,Custeio,27.536,27.536,0,0,,2017
FUNDO - DUMONT,Qualis Mais,Custeio,45.892,45.892,0,0,,2017
FUNDO - DUMONT,Glicemia,Custeio,4.172,4.172,0,0,,2017
FUNDO - DUMONT,Dose Certa,Custeio,198,198,0,0,,2017
FUNDO - DUMONT,Dose Certa,Custeio,118,118,0,0,,2017
FUNDO - ECHAPORÃ,Atenção Basica,Custeio,18.948,18.948,0,0,,2017
FUNDO - ECHAPORÃ,Qualis Mais,Custeio,31.580,31.580,0,0,,2017
FUNDO - ECHAPORÃ,Glicemia,Custeio,3.140,3.140,0,0,,2017
FUNDO - ECHAPORÃ,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - ECHAPORÃ,Dose Certa,Custeio,548,548,0,0,,2017
FUNDO - ECHAPORÃ,Dose Certa,Custeio,442,442,0,0,,2017
FUNDO - ELDORADO,Atenção Basica,Custeio,46.016,46.016,0,0,,2017
FUNDO - ELDORADO,Qualis Mais,Custeio,199.408,199.408,0,0,,2017
FUNDO - ELDORADO,Glicemia,Custeio,7.340,7.340,0,0,,2017
FUNDO - ELDORADO,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - ELDORADO,Dose Certa,Custeio,444,444,0,0,,2017
FUNDO - ELDORADO,Dose Certa,Custeio,162,162,0,0,,2017
FUNDO - ELIAS FAUSTO,Atenção Basica,Custeio,51.256,51.256,0,0,,2017
FUNDO - ELIAS FAUSTO,Qualis Mais,Custeio,85.424,85.424,0,0,,2017
FUNDO - ELIAS FAUSTO,Glicemia,Custeio,7.960,7.960,0,0,,2017
FUNDO - ELIAS FAUSTO,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,861,861,0,0,,2017
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,319,319,0,0,,2017
FUNDO - ELISIÁRIO,Atenção Basica,Custeio,10.352,10.352,0,0,,2017
FUNDO - ELISIÁRIO,Qualis Mais,Custeio,17.256,17.256,0,0,,2017
FUNDO - ELISIÁRIO,Glicemia,Custeio,1.660,1.660,0,0,,2017
FUNDO - ELISIÁRIO,Dose Certa,Custeio,216,216,0,0,,2017
FUNDO - ELISIÁRIO,Dose Certa,Custeio,48,48,0,0,,2017
FUNDO - EMBAÚBA,Aedes Aegypti,Custeio,5.760,5.760,0,0,,2017
FUNDO - EMBAÚBA,Atenção Basica,Custeio,7.444,7.444,0,0,,2017
FUNDO - EMBAÚBA,Qualis Mais,Custeio,12.404,12.404,0,0,,2017
FUNDO - EMBAÚBA,Glicemia,Custeio,1.220,1.220,0,0,,2017
FUNDO - EMBAÚBA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - EMBAÚBA,Dose Certa,Custeio,654,654,0,0,,2017
FUNDO - EMBAÚBA,Dose Certa,Custeio,4.544,4.544,0,0,,2017
FUNDO - EMBAÚBA,Dose Certa,Custeio,5.678,0,5.678,0,,2017
FUNDO - EMBU DAS ARTES,Atenção Basica,Custeio,785.343,785.343,0,0,,2017
FUNDO - EMBU DAS ARTES,Qualis Mais,Custeio,785.344,785.344,0,0,,2017
FUNDO - EMBU DAS ARTES,Glicemia,Custeio,124.360,124.360,0,0,,2017
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,7.837,7.837,0,0,,2017
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,4.023,4.023,0,0,,2017
FUNDO - EMBU DAS ARTES,Residencia Terapêutica,Custeio,140.000,140.000,0,0,,2017
FUNDO - EMBU-GUACU,Atenção Basica,Custeio,201.888,201.888,0,0,,2017
FUNDO - EMBU-GUACU,Qualis Mais,Custeio,336.480,336.480,0,0,,2017
FUNDO - EMBU-GUACU,Glicemia,Custeio,31.608,31.608,0,0,,2017
FUNDO - EMBU-GUACU,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - EMBU-GUACU,Dose Certa,Custeio,3.149,3.149,0,0,,2017
FUNDO - EMBU-GUACU,Dose Certa,Custeio,2.391,2.391,0,0,,2017
FUNDO - EMILIANOPOLIS,Atenção Basica,Custeio,9.524,9.524,0,0,,2017
FUNDO - EMILIANOPOLIS,Qualis Mais,Custeio,15.872,15.872,0,0,,2017
FUNDO - EMILIANOPOLIS,Glicemia,Custeio,1.592,1.592,0,0,,2017
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,360,360,0,0,,2017
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,250,250,0,0,,2017
FUNDO - ENGENHEIRO COELHO,Atenção Basica,Custeio,55.832,55.832,0,0,,2017
FUNDO - ENGENHEIRO COELHO,Qualis Mais,Custeio,55.832,55.832,0,0,,2017
FUNDO - ENGENHEIRO COELHO,Glicemia,Custeio,8.080,8.080,0,0,,2017
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,733,733,0,0,,2017
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,539,539,0,0,,2017
FUNDO - ESPÍRITO SANTO DO PINHAL,Atenção Basica,Custeio,131.691,131.691,0,0,,2017
FUNDO - ESPÍRITO SANTO DO PINHAL,Glicemia,Custeio,21.132,21.132,0,0,,2017
FUNDO - ESPÍRITO SANTO DO PINHAL,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,2.452,2.452,0,0,,2017
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,291,291,0,0,,2017
FUNDO - ESPÍRITO SANTO DO TURVO,Atenção Basica,Custeio,13.864,13.864,0,0,,2017
FUNDO - ESPÍRITO SANTO DO TURVO,Qualis Mais,Custeio,40.064,40.064,0,0,,2017
FUNDO - ESPÍRITO SANTO DO TURVO,Glicemia,Custeio,2.216,2.216,0,0,,2017
FUNDO - ESPÍRITO SANTO DO TURVO,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,293,293,0,0,,2017
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,238,238,0,0,,2017
FUNDO - ESTIVA GERBI,Atenção Basica,Custeio,32.620,32.620,0,0,,2017
FUNDO - ESTIVA GERBI,Qualis Mais,Custeio,32.620,32.620,0,0,,2017
FUNDO - ESTIVA GERBI,Glicemia,Custeio,5.068,5.068,0,0,,2017
FUNDO - ESTIVA GERBI,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - ESTIVA GERBI,Dose Certa,Custeio,230,230,0,0,,2017
FUNDO - ESTIVA GERBI,Dose Certa,Custeio,145,145,0,0,,2017
FUNDO - ESTRELA DO NORTE,Atenção Basica,Custeio,8.284,8.284,0,0,,2017
FUNDO - ESTRELA DO NORTE,Qualis Mais,Custeio,13.805,10.353,3.452,0,,2017
FUNDO - ESTRELA DO NORTE,Glicemia,Custeio,1.332,1.332,0,0,,2017
FUNDO - ESTRELA DO NORTE,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - ESTRELA DO NORTE,Dose Certa,Custeio,352,352,0,0,,2017
FUNDO - ESTRELA DO NORTE,Dose Certa,Custeio,211,211,0,0,,2017
FUNDO - ESTRELA D`OESTE,Atenção Basica,Custeio,25.388,25.388,0,0,,2017
FUNDO - ESTRELA D`OESTE,Glicemia,Custeio,4.520,4.520,0,0,,2017
FUNDO - ESTRELA D`OESTE,Dose Certa,Custeio,304,304,0,0,,2017
FUNDO - EUCLIDES DA CUNHA PAULISTA,Atenção Basica,Custeio,28.928,28.928,0,0,,2017
FUNDO - EUCLIDES DA CUNHA PAULISTA,Qualis Mais,Custeio,125.348,125.348,0,0,,2017
FUNDO - EUCLIDES DA CUNHA PAULISTA,Glicemia,Custeio,5.084,5.084,0,0,,2017
FUNDO - EUCLIDES DA CUNHA PAULISTA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - EUCLIDES DA CUNHA PAULISTA,Dose Certa,Custeio,1.636,1.636,0,0,,2017
FUNDO - EUCLIDES DA CUNHA PAULISTA,Dose Certa,Custeio,923,923,0,0,,2017
FUNDO - FARTURA,Atenção Basica,Custeio,47.880,47.880,0,0,,2017
FUNDO - FARTURA,Qualis Mais,Custeio,47.880,47.880,0,0,,2017
FUNDO - FARTURA,Glicemia,Custeio,7.672,7.484,188,0,,2017
FUNDO - FARTURA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - FARTURA,Dose Certa,Custeio,28.540,28.540,0,0,,2017
FUNDO - FERNANDO PRESTES,Aedes Aegypti,Custeio,15.480,15.480,0,0,,2017
FUNDO - FERNANDO PRESTES,Atenção Basica,Custeio,17.280,17.280,0,0,,2017
FUNDO - FERNANDO PRESTES,Qualis Mais,Custeio,17.280,17.280,0,0,,2017
FUNDO - FERNANDO PRESTES,Glicemia,Custeio,2.772,2.772,0,0,,2017
FUNDO - FERNANDO PRESTES,Dose Certa,Custeio,333,333,0,0,,2017
FUNDO - FERNANDO PRESTES,Dose Certa,Custeio,162,162,0,0,,2017
FUNDO - FERNANDÓPOLIS,Atenção Basica,Custeio,204.360,204.360,0,0,,2017
FUNDO - FERNANDÓPOLIS,Glicemia,Custeio,32.464,32.464,0,0,,2017
FUNDO - FERNANDÓPOLIS,Dose Certa,Custeio,2.680,2.680,0,0,,2017
FUNDO - FERNANDÓPOLIS,Dose Certa,Custeio,581,581,0,0,,2017
SANTA CASA - FERNANDOPOLIS,Comissões Intra-Hospitalares,Custeio,120.000,120.000,0,10.000,COMISSAO INTRA-HOSPITALAR,2017
FUNDO - FERNÃO,Atenção Basica,Custeio,5.008,5.008,0,0,,2017
FUNDO - FERNÃO,Qualis Mais,Custeio,14.472,14.472,0,0,,2017
FUNDO - FERNÃO,Glicemia,Custeio,788,788,0,0,,2017
FUNDO - FERNÃO,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - FERNÃO,Dose Certa,Custeio,305,305,0,0,,2017
FUNDO - FERNÃO,Dose Certa,Custeio,259,259,0,0,,2017
FUNDO - FERRAZ DE VASCONCELOS,Atenção Basica,Custeio,554.100,554.100,0,0,,2017
FUNDO - FERRAZ DE VASCONCELOS,Qualis Mais,Custeio,554.100,554.100,0,0,,2017
FUNDO - FERRAZ DE VASCONCELOS,Glicemia,Custeio,89.616,89.616,0,0,,2017
FUNDO - FERRAZ DE VASCONCELOS,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - FERRAZ DE VASCONCELOS,Dose Certa,Custeio,4.713,4.713,0,0,,2017
FUNDO - FERRAZ DE VASCONCELOS,Dose Certa,Custeio,2.406,2.406,0,0,,2017
FUNDO - FLORA RICA,Atenção Basica,Custeio,4.902,3.678,1.224,0,,2017
FUNDO - FLORA RICA,Qualis Mais,Custeio,14.167,7.084,7.083,0,,2017
FUNDO - FLORA RICA,Glicemia,Custeio,1.015,508,507,0,,2017
FUNDO - FLORA RICA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - FLORA RICA,Dose Certa,Custeio,94,94,0,0,,2017
FUNDO - FLORA RICA,Dose Certa,Custeio,16,16,0,0,,2017
FUNDO - FLOREAL,Atenção Basica,Custeio,9.032,9.032,0,0,,2017
FUNDO - FLOREAL,Qualis Mais,Custeio,9.032,9.032,0,0,,2017
FUNDO - FLOREAL,Glicemia,Custeio,1.492,1.492,0,0,,2017
FUNDO - FLOREAL,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - FLOREAL,Dose Certa,Custeio,300,300,0,0,,2017
FUNDO - FLOREAL,Dose Certa,Custeio,48,48,0,0,,2017
FUNDO - FLORIDA PAULISTA,Sistema Prisional,Custeio,259.200,259.200,0,0,,2017
FUNDO - FLORIDA PAULISTA,Atenção Basica,Custeio,42.000,31.500,10.500,0,,2017
FUNDO - FLORIDA PAULISTA,Qualis Mais,Custeio,70.000,35.000,35.000,0,,2017
FUNDO - FLORIDA PAULISTA,Glicemia,Custeio,6.881,5.160,1.721,0,,2017
FUNDO - FLORIDA PAULISTA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - FLORIDA PAULISTA,Dose Certa,Custeio,804,804,0,0,,2017
FUNDO - FLORIDA PAULISTA,Dose Certa,Custeio,1.202,1.202,0,0,,2017
FUNDO - FLORÍNEA,Atenção Basica,Custeio,8.396,8.396,0,0,,2017
FUNDO - FLORÍNEA,Qualis Mais,Custeio,24.268,24.268,0,0,,2017
FUNDO - FLORÍNEA,Glicemia,Custeio,1.428,1.428,0,0,,2017
FUNDO - FLORÍNEA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - FLORÍNEA,Dose Certa,Custeio,46,46,0,0,,2017
FUNDO - FLORÍNEA,Dose Certa,Custeio,16,16,0,0,,2017
FUNDO - FRANCA,Sistema Prisional,Custeio,378.000,378.000,0,0,,2017
FUNDO - FRANCA,Atenção Basica,Custeio,1.026.336,1.026.336,0,0,,2017
FUNDO - FRANCA,Glicemia,Custeio,165.468,165.468,0,0,,2017
FUNDO - FRANCA,Residencia Terapêutica,Custeio,560.000,100.000,460.000,0,,2017
FUNDO - FRANCA,Dose Certa,Custeio,615.544,615.544,0,0,,2017
SANTA CASA - FRANCA,Comissões Intra-Hospitalares,Custeio,240.000,180.000,60.000,10.000,COMISSAO INTRA-HOSPITALAR,2017
FUNDO - FRANCISCO MORATO,Atenção Basica,Custeio,504.729,504.729,0,0,,2017
FUNDO - FRANCISCO MORATO,Qualis Mais,Custeio,841.216,841.216,0,0,,2017
FUNDO - FRANCISCO MORATO,Glicemia,Custeio,78.648,78.648,0,0,,2017
FUNDO - FRANCISCO MORATO,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - FRANCISCO MORATO,Dose Certa,Custeio,6.906,6.906,0,0,,2017
FUNDO - FRANCO DA ROCHA,Sistema Prisional,Custeio,3.780.000,3.780.000,0,0,,2017
FUNDO - FRANCO DA ROCHA,Atenção Basica,Custeio,437.265,437.265,0,0,,2017
FUNDO - FRANCO DA ROCHA,Qualis Mais,Custeio,437.264,437.264,0,0,,2017
FUNDO - FRANCO DA ROCHA,Glicemia,Custeio,66.704,66.704,0,0,,2017
FUNDO - FRANCO DA ROCHA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - FRANCO DA ROCHA,Dose Certa,Custeio,1.377,1.377,0,0,,2017
FUNDO - GABRIEL MONTEIRO,Atenção Basica,Custeio,8.372,8.372,0,0,,2017
FUNDO - GABRIEL MONTEIRO,Qualis Mais,Custeio,8.372,8.372,0,0,,2017
FUNDO - GABRIEL MONTEIRO,Glicemia,Custeio,1.352,1.352,0,0,,2017
FUNDO - GABRIEL MONTEIRO,Dose Certa,Custeio,118,118,0,0,,2017
FUNDO - GALIA,Atenção Basica,Custeio,20.684,20.684,0,0,,2017
FUNDO - GALIA,Qualis Mais,Custeio,89.624,89.624,0,0,,2017
FUNDO - GALIA,Glicemia,Custeio,3.472,3.472,0,0,,2017
FUNDO - GALIA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GALIA,Dose Certa,Custeio,649,649,0,0,,2017
FUNDO - GALIA,Dose Certa,Custeio,358,358,0,0,,2017
FUNDO - GARCA,Atenção Basica,Custeio,133.596,133.596,0,0,,2017
FUNDO - GARCA,Qualis Mais,Custeio,222.660,222.660,0,0,,2017
FUNDO - GARCA,Glicemia,Custeio,21.692,21.692,0,0,,2017
FUNDO - GARCA,Dose Certa,Custeio,2.079,2.079,0,0,,2017
FUNDO - GARCA,Dose Certa,Custeio,827,827,0,0,,2017
FUNDO - GASTÃO VIDIGAL,Atenção Basica,Custeio,13.756,13.756,0,0,,2017
FUNDO - GASTÃO VIDIGAL,Qualis Mais,Custeio,22.924,22.924,0,0,,2017
FUNDO - GASTÃO VIDIGAL,Glicemia,Custeio,2.120,2.120,0,0,,2017
FUNDO - GASTÃO VIDIGAL,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GASTÃO VIDIGAL,Dose Certa,Custeio,362,362,0,0,,2017
FUNDO - GASTÃO VIDIGAL,Dose Certa,Custeio,81,81,0,0,,2017
FUNDO - GAVIÃO PEIXOTO,Atenção Basica,Custeio,14.064,14.064,0,0,,2017
FUNDO - GAVIÃO PEIXOTO,Qualis Mais,Custeio,23.440,23.440,0,0,,2017
FUNDO - GAVIÃO PEIXOTO,Glicemia,Custeio,2.220,2.220,0,0,,2017
FUNDO - GAVIÃO PEIXOTO,Dose Certa,Custeio,127,127,0,0,,2017
FUNDO - GENERAL SALGADO,Atenção Basica,Custeio,32.884,32.884,0,0,,2017
FUNDO - GENERAL SALGADO,Qualis Mais,Custeio,32.884,32.884,0,0,,2017
FUNDO - GENERAL SALGADO,Glicemia,Custeio,5.468,5.468,0,0,,2017
FUNDO - GENERAL SALGADO,Dose Certa,Custeio,1.180,1.180,0,0,,2017
FUNDO - GENERAL SALGADO,Dose Certa,Custeio,226,226,0,0,,2017
FUNDO - GETULINA,Sistema Prisional,Custeio,259.200,259.200,0,0,,2017
FUNDO - GETULINA,Atenção Basica,Custeio,33.860,33.860,0,0,,2017
FUNDO - GETULINA,Qualis Mais,Custeio,56.435,42.327,14.108,0,,2017
FUNDO - GETULINA,Glicemia,Custeio,5.480,5.480,0,0,,2017
FUNDO - GETULINA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GETULINA,Dose Certa,Custeio,1.023,1.023,0,0,,2017
FUNDO - GETULINA,Dose Certa,Custeio,178,178,0,0,,2017
FUNDO - GLICÉRIO,Atenção Basica,Custeio,14.320,14.320,0,0,,2017
FUNDO - GLICÉRIO,Qualis Mais,Custeio,23.864,23.864,0,0,,2017
FUNDO - GLICÉRIO,Glicemia,Custeio,2.288,2.288,0,0,,2017
FUNDO - GLICÉRIO,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GLICÉRIO,Dose Certa,Custeio,64,64,0,0,,2017
FUNDO - GUAICARA,Atenção Basica,Custeio,34.900,34.900,0,0,,2017
FUNDO - GUAICARA,Qualis Mais,Custeio,34.900,34.900,0,0,,2017
FUNDO - GUAICARA,Glicemia,Custeio,5.604,5.604,0,0,,2017
FUNDO - GUAICARA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GUAICARA,Dose Certa,Custeio,1.215,1.215,0,0,,2017
FUNDO - GUAICARA,Dose Certa,Custeio,210,210,0,0,,2017
FUNDO - GUAIMBE,Atenção Basica,Custeio,17.088,17.088,0,0,,2017
FUNDO - GUAIMBE,Qualis Mais,Custeio,74.048,74.048,0,0,,2017
FUNDO - GUAIMBE,Glicemia,Custeio,2.720,2.720,0,0,,2017
FUNDO - GUAIMBE,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GUAIMBE,Dose Certa,Custeio,281,281,0,0,,2017
FUNDO - GUAIMBE,Dose Certa,Custeio,201,201,0,0,,2017
FUNDO - GUAIRA,Atenção Basica,Custeio,119.439,119.439,0,0,,2017
FUNDO - GUAIRA,Glicemia,Custeio,19.340,19.340,0,0,,2017
FUNDO - GUAIRA,Dose Certa,Custeio,1.750,1.750,0,0,,2017
FUNDO - GUAIRA,Dose Certa,Custeio,1.068,1.068,0,0,,2017
FUNDO - GUAPIAÇÚ,Atenção Basica,Custeio,60.112,60.112,0,0,,2017
FUNDO - GUAPIAÇÚ,Qualis Mais,Custeio,60.112,60.112,0,0,,2017
FUNDO - GUAPIAÇÚ,Glicemia,Custeio,9.080,9.080,0,0,,2017
FUNDO - GUAPIAÇÚ,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GUAPIAÇÚ,Residencia Terapêutica,Custeio,140.000,20.000,120.000,0,,2017
FUNDO - GUAPIAÇÚ,Dose Certa,Custeio,1.098,1.098,0,0,,2017
FUNDO - GUAPIARA,Atenção Basica,Custeio,53.636,53.636,0,0,,2017
FUNDO - GUAPIARA,Qualis Mais,Custeio,232.428,232.428,0,0,,2017
FUNDO - GUAPIARA,Glicemia,Custeio,10.464,10.464,0,0,,2017
FUNDO - GUAPIARA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GUAPIARA,Dose Certa,Custeio,38.924,38.924,0,0,,2017
FUNDO - GUARÁ,Atenção Basica,Custeio,62.732,62.732,0,0,,2017
FUNDO - GUARÁ,Qualis Mais,Custeio,181.300,181.300,0,0,,2017
FUNDO - GUARÁ,Glicemia,Custeio,9.964,9.964,0,0,,2017
FUNDO - GUARÁ,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GUARÁ,Dose Certa,Custeio,1.250,1.250,0,0,,2017
FUNDO - GUARÁ,Dose Certa,Custeio,856,856,0,0,,2017
FUNDO - GUARACAI,Atenção Basica,Custeio,25.576,25.576,0,0,,2017
FUNDO - GUARACAI,Qualis Mais,Custeio,42.624,42.624,0,0,,2017
FUNDO - GUARACAI,Glicemia,Custeio,4.328,4.328,0,0,,2017
FUNDO - GUARACAI,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GUARACAI,Dose Certa,Custeio,885,885,0,0,,2017
FUNDO - GUARACI,Atenção Basica,Custeio,32.336,32.336,0,0,,2017
FUNDO - GUARACI,Qualis Mais,Custeio,32.336,32.336,0,0,,2017
FUNDO - GUARACI,Glicemia,Custeio,5.032,5.032,0,0,,2017
FUNDO - GUARACI,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GUARACI,Dose Certa,Custeio,642,642,0,0,,2017
FUNDO - GUARACI,Dose Certa,Custeio,458,458,0,0,,2017
FUNDO - GUARANI D`OESTE,Atenção Basica,Custeio,6.060,6.060,0,0,,2017
FUNDO - GUARANI D`OESTE,Qualis Mais,Custeio,6.060,6.060,0,0,,2017
FUNDO - GUARANI D`OESTE,Glicemia,Custeio,1.008,1.008,0,0,,2017
FUNDO - GUARANI D`OESTE,Dose Certa,Custeio,249,249,0,0,,2017
FUNDO - GUARANI D`OESTE,Dose Certa,Custeio,16,16,0,0,,2017
FUNDO - GUARANTA,Atenção Basica,Custeio,19.952,19.952,0,0,,2017
FUNDO - GUARANTA,Qualis Mais,Custeio,86.464,86.464,0,0,,2017
FUNDO - GUARANTA,Glicemia,Custeio,3.340,3.340,0,0,,2017
FUNDO - GUARANTA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GUARANTA,Dose Certa,Custeio,399,399,0,0,,2017
FUNDO - GUARANTA,Dose Certa,Custeio,338,338,0,0,,2017
FUNDO - GUARARAPES,Atenção Basica,Custeio,97.038,97.038,0,0,,2017
FUNDO - GUARARAPES,Glicemia,Custeio,15.368,15.368,0,0,,2017
FUNDO - GUARARAPES,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GUARARAPES,Dose Certa,Custeio,1.450,1.450,0,0,,2017
FUNDO - GUARAREMA,Atenção Basica,Custeio,85.032,85.032,0,0,,2017
FUNDO - GUARAREMA,Glicemia,Custeio,13.488,13.488,0,0,,2017
FUNDO - GUARAREMA,Dose Certa,Custeio,1.042,1.042,0,0,,2017
FUNDO - GUARAREMA,Dose Certa,Custeio,922,922,0,0,,2017
FUNDO - GUARATINGUETÁ,Atenção Basica,Custeio,357.219,357.219,0,0,,2017
FUNDO - GUARATINGUETÁ,Glicemia,Custeio,56.680,56.680,0,0,,2017
FUNDO - GUARATINGUETÁ,DST AIDS,Custeio,129.600,129.600,0,0,,2017
FUNDO - GUARATINGUETÁ,Residencia Terapêutica,Custeio,140.000,140.000,0,0,,2017
FUNDO - GUARATINGUETÁ,Dose Certa,Custeio,7.766,7.766,0,0,,2017
FUNDO - GUAREÍ,Sistema Prisional,Custeio,676.800,676.800,0,0,,2017
FUNDO - GUAREÍ,Atenção Basica,Custeio,50.600,50.600,0,0,,2017
FUNDO - GUAREÍ,Residencia Terapêutica,Custeio,160.000,148.000,12.000,22.857,,2017
FUNDO - GUAREÍ,Qualis Mais,Custeio,146.236,146.236,0,0,,2017
FUNDO - GUAREÍ,Glicemia,Custeio,7.460,7.460,0,0,,2017
FUNDO - GUAREÍ,Dose Certa,Custeio,263,263,0,0,,2017
FUNDO - GUAREÍ,Dose Certa,Custeio,81,81,0,0,,2017
FUNDO - GUARIBA,Atenção Basica,Custeio,115.497,115.497,0,0,,2017
FUNDO - GUARIBA,Qualis Mais,Custeio,192.495,144.372,48.123,0,,2017
FUNDO - GUARIBA,Glicemia,Custeio,17.912,17.912,0,0,,2017
FUNDO - GUARIBA,Sorria SP,Custeio,36.000,36.000,0,0,,2017
FUNDO - GUARIBA,Dose Certa,Custeio,1.706,1.706,0,0,,2017
FUNDO - GUARIBA,Dose Certa,Custeio,197,197,0,0,,2017
FUNDO - GUARUJA,Atenção Basica,Custeio,933.690,933.690,0,0,,2017
FUNDO - GUARUJA,Glicemia,Custeio,154.028,154.028,0,0,,2017
FUNDO - GUARUJA,Dose Certa,Custeio,572.988,572.988,0,0,,2017
FUNDO - GUARULHOS,Sistema Prisional,Custeio,518.400,518.400,0,0,,2017
FUNDO - GUARULHOS,Atenção Basica,Custeio,3.974.343,3.974.343,0,0,,2017
FUNDO - GUARULHOS,Glicemia,Custeio,649.640,649.640,0,0,,2017
FUNDO - GUARULHOS,Dose Certa,Custeio,2.416.668,2.416.668,0,0,,2017
FUNDO - GUARULHOS,Residencia Terapêutica,Custeio,140.000,140.000,0,0,,2017
FUNDO - GUATAPARA,Atenção Basica,Custeio,22.340,22.340,0,0,,2017
FUNDO - GUATAPARA,Qualis Mais,Custeio,22.340,22.340,0,0,,2017
FUNDO - GUATAPARA,Glicemia,Custeio,3.508,3.508,0,0,,2017
FUNDO - GUATAPARA,Dose Certa,Custeio,156,156,0,0,,2017
FUNDO - GUZOLANDIA,Atenção Basica,Custeio,15.308,15.308,0,0,,2017
FUNDO - GUZOLANDIA,Qualis Mais,Custeio,66.340,66.340,0,0,,2017
FUNDO - GUZOLANDIA,Glicemia,Custeio,2.460,2.460,0,0,,2017
