Beneficiário,Programa,Natureza,Convênio,Pago,Pagar,Base Referência,Sub-programa,ano
FUNDO - CANANEIA,Atenção Basica,Custeio,37.794,37.794,0.0,0,,2014
FUNDO - CANANEIA,Glicemia,Custeio,6.187,6.187,0.0,0,,2014
FUNDO - CANANEIA,Qualis Mais,Custeio,72.000,72.000,0.0,0,,2014
PREFEITURA - CANANEIA,Projeto Verão,Custeio,204.100,204.100,0.0,0,,2014
PREFEITURA - CANANEIA,Projeto Verão,Custeio,155.900,155.900,0.0,0,,2014
FUNDO - CANAS,Atenção Basica,Custeio,14.166,14.166,0.0,0,,2014
FUNDO - CANAS,Glicemia,Custeio,2.383,2.383,0.0,0,,2014
FUNDO - CANAS,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - CÂNDIDO MOTA,Atenção Basica,Custeio,92.979,92.979,0.0,0,,2014
FUNDO - CÂNDIDO MOTA,Glicemia,Custeio,15.388,15.388,0.0,0,,2014
FUNDO - CÂNDIDO MOTA,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
FUNDO - CANDIDO RODRIGUES,Atenção Basica,Custeio,8.301,8.301,0.0,0,,2014
FUNDO - CANDIDO RODRIGUES,Glicemia,Custeio,1.385,1.385,0.0,0,,2014
FUNDO - CANDIDO RODRIGUES,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - CANITAR,Atenção Basica,Custeio,14.211,14.211,0.0,0,,2014
FUNDO - CANITAR,Glicemia,Custeio,2.372,2.372,0.0,0,,2014
FUNDO - CANITAR,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - CAPÃO BONITO,Atenção Basica,Custeio,142.530,142.530,0.0,0,,2014
FUNDO - CAPÃO BONITO,Glicemia,Custeio,23.169,23.169,0.0,0,,2014
FUNDO - CAPÃO BONITO,Qualis Mais,Custeio,264.000,264.000,0.0,0,,2014
FUNDO - CAPELA DO ALTO,Atenção Basica,Custeio,56.799,56.799,0.0,0,,2014
FUNDO - CAPELA DO ALTO,Glicemia,Custeio,8.892,8.892,0.0,0,,2014
FUNDO - CAPELA DO ALTO,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - CAPIVARI,Atenção Basica,Custeio,155.847,155.847,0.0,0,,2014
FUNDO - CAPIVARI,Glicemia,Custeio,23.166,23.166,0.0,0,,2014
FUNDO - CAPIVARI,Dose Certa,Custeio,115.928,115.928,0.0,0,,2014
FUNDO - CARAGUATATUBA,Atenção Basica,Custeio,329.034,246.776,82.258,0,,2014
FUNDO - CARAGUATATUBA,Glicemia,Custeio,51.261,38.446,12.815,0,,2014
PREFEITURA - CARAGUATATUBA,Projeto Verão,Custeio,360.000,360.000,0.0,0,,2014
FUNDO - CARAPICUIBA,Atenção Basica,Custeio,1.163.364,1.163.364,0.0,0,,2014
FUNDO - CARAPICUIBA,Glicemia,Custeio,196.351,196.351,0.0,0,,2014
FUNDO - CARAPICUIBA,Dose Certa,Custeio,926.774,926.774,0.0,0,,2014
FUNDO - CARDOSO,Atenção Basica,Custeio,36.699,36.699,0.0,0,,2014
FUNDO - CARDOSO,Glicemia,Custeio,5.910,8.865,-2.955,0,,2014
FUNDO - CARDOSO,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
FUNDO - CASA BRANCA,Atenção Basica,Custeio,88.791,88.791,0.0,0,,2014
FUNDO - CASA BRANCA,Glicemia,Custeio,14.212,14.212,0.0,0,,2014
FUNDO - CASA BRANCA,Qualis Mais,Custeio,120.000,120.000,0.0,0,,2014
FUNDO - CASSIA DOS COQUEIROS,Atenção Basica,Custeio,7.971,7.971,0.0,0,,2014
FUNDO - CASSIA DOS COQUEIROS,Glicemia,Custeio,1.369,1.369,0.0,0,,2014
FUNDO - CASTILHO,Atenção Basica,Custeio,58.080,58.080,0.0,0,,2014
FUNDO - CASTILHO,Glicemia,Custeio,9.119,9.119,0.0,0,,2014
FUNDO - CASTILHO,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
PREFEITURA - CASTILHO,Qualis UBS,Investimento,60.000,60.000,0.0,0,,2014
FUNDO - CATANDUVA,Atenção Basica,Custeio,354.627,354.627,0.0,0,,2014
FUNDO - CATANDUVA,Glicemia,Custeio,57.406,57.406,0.0,0,,2014
FUNDO - CATANDUVA,Dose Certa,Custeio,270.956,270.956,0.0,0,,2014
FUNDO - CATIGUÁ,Atenção Basica,Custeio,22.506,22.506,0.0,0,,2014
FUNDO - CATIGUÁ,Glicemia,Custeio,3.625,3.625,0.0,0,,2014
FUNDO - CATIGUÁ,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - CEDRAL,Atenção Basica,Custeio,25.659,25.659,0.0,0,,2014
FUNDO - CEDRAL,Glicemia,Custeio,4.129,4.129,0.0,0,,2014
FUNDO - CEDRAL,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - CERQUEIRA CESAR,Atenção Basica,Custeio,56.109,56.109,0.0,0,,2014
FUNDO - CERQUEIRA CESAR,Glicemia,Custeio,8.858,8.858,0.0,0,,2014
FUNDO - CERQUEIRA CESAR,Qualis Mais,Custeio,144.000,144.000,0.0,0,,2014
FUNDO - CERQUILHO,Atenção Basica,Custeio,130.419,130.419,0.0,0,,2014
FUNDO - CERQUILHO,Glicemia,Custeio,20.197,20.197,0.0,0,,2014
FUNDO - CESÁRIO LANGE,Atenção Basica,Custeio,50.151,50.151,0.0,0,,2014
FUNDO - CESÁRIO LANGE,Glicemia,Custeio,7.872,7.872,0.0,0,,2014
FUNDO - CESÁRIO LANGE,Qualis Mais,Custeio,72.000,72.000,0.0,0,,2014
FUNDO - CHARQUEADA,Atenção Basica,Custeio,48.276,48.276,0.0,0,,2014
FUNDO - CHARQUEADA,Glicemia,Custeio,7.712,7.712,0.0,0,,2014
FUNDO - CHARQUEADA,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - CHAVANTES,Atenção Basica,Custeio,37.440,37.440,0.0,0,,2014
FUNDO - CHAVANTES,Glicemia,Custeio,6.344,6.344,0.0,0,,2014
FUNDO - CLEMENTINA,Atenção Basica,Custeio,23.151,23.151,0.0,0,,2014
FUNDO - CLEMENTINA,Glicemia,Custeio,3.596,3.596,0.0,0,,2014
FUNDO - CLEMENTINA,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
FUNDO - COLINA,Atenção Basica,Custeio,54.321,54.321,0.0,0,,2014
FUNDO - COLINA,Glicemia,Custeio,8.873,8.873,0.0,0,,2014
FUNDO - COLINA,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - COLÔMBIA,Atenção Basica,Custeio,18.588,18.588,0.0,0,,2014
FUNDO - COLÔMBIA,Glicemia,Custeio,3.173,3.173,0.0,0,,2014
FUNDO - COLÔMBIA,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
FUNDO - CONCHAL,Atenção Basica,Custeio,80.067,80.067,0.0,0,,2014
FUNDO - CONCHAL,Glicemia,Custeio,12.713,12.713,0.0,0,,2014
FUNDO - CONCHAL,Qualis Mais,Custeio,168.000,168.000,0.0,0,,2014
FUNDO - CONCHAS,Atenção Basica,Custeio,51.486,51.486,0.0,0,,2014
FUNDO - CONCHAS,Glicemia,Custeio,8.197,8.197,0.0,0,,2014
FUNDO - CORDEIROPOLIS,Atenção Basica,Custeio,67.944,67.944,0.0,0,,2014
FUNDO - CORDEIROPOLIS,Glicemia,Custeio,10.674,10.674,0.0,0,,2014
FUNDO - COROADOS,Atenção Basica,Custeio,16.845,16.845,0.0,0,,2014
FUNDO - COROADOS,Glicemia,Custeio,2.651,2.651,0.0,0,,2014
FUNDO - COROADOS,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
FUNDO - CORONEL MACEDO,Atenção Basica,Custeio,15.027,15.027,0.0,0,,2014
FUNDO - CORONEL MACEDO,Glicemia,Custeio,2.672,2.672,0.0,0,,2014
FUNDO - CORONEL MACEDO,Dose Certa,Custeio,12.609,12.609,0.0,0,,2014
FUNDO - CORONEL MACEDO,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - CORUMBATAI,Atenção Basica,Custeio,12.054,12.054,0.0,0,,2014
FUNDO - CORUMBATAI,Glicemia,Custeio,2.069,2.069,0.0,0,,2014
FUNDO - CORUMBATAI,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - COSMOPOLIS,Atenção Basica,Custeio,193.245,193.245,0.0,0,,2014
FUNDO - COSMOPOLIS,Glicemia,Custeio,29.969,29.969,0.0,0,,2014
FUNDO - COSMORAMA,Atenção Basica,Custeio,22.212,22.212,0.0,0,,2014
FUNDO - COSMORAMA,Glicemia,Custeio,3.601,3.601,0.0,0,,2014
FUNDO - COSMORAMA,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - COTIA,Atenção Basica,Custeio,662.823,662.823,0.0,0,,2014
FUNDO - COTIA,Glicemia,Custeio,102.577,102.577,0.0,0,,2014
FUNDO - CRAVINHOS,Atenção Basica,Custeio,100.629,100.629,0.0,0,,2014
FUNDO - CRAVINHOS,Glicemia,Custeio,15.972,15.972,0.0,0,,2014
FUNDO - CRAVINHOS,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
FUNDO - CRISTAIS PAULISTA,Atenção Basica,Custeio,24.267,24.267,0.0,0,,2014
FUNDO - CRISTAIS PAULISTA,Glicemia,Custeio,3.833,3.833,0.0,0,,2014
FUNDO - CRISTAIS PAULISTA,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - CRUZALIA,Atenção Basica,Custeio,6.780,6.780,0.0,0,,2014
FUNDO - CRUZALIA,Glicemia,Custeio,1.178,1.178,0.0,0,,2014
FUNDO - CRUZALIA,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - CRUZEIRO,Atenção Basica,Custeio,241.224,241.224,0.0,0,,2014
FUNDO - CRUZEIRO,Glicemia,Custeio,39.979,39.979,0.0,0,,2014
FUNDO - CUBATÃO,Atenção Basica,Custeio,375.534,375.534,0.0,0,,2014
FUNDO - CUBATÃO,Glicemia,Custeio,64.791,64.791,0.0,0,,2014
FUNDO - CUBATÃO,Qualis Mais,Custeio,312.000,312.000,0.0,0,,2014
FUNDO - CUNHA,Atenção Basica,Custeio,66.753,66.753,0.0,0,,2014
FUNDO - CUNHA,Glicemia,Custeio,11.868,11.868,0.0,0,,2014
FUNDO - CUNHA,Qualis Mais,Custeio,168.000,168.000,0.0,0,,2014
FUNDO - DESCALVADO,Atenção Basica,Custeio,97.785,97.785,0.0,0,,2014
FUNDO - DESCALVADO,Glicemia,Custeio,15.610,15.610,0.0,0,,2014
FUNDO - DESCALVADO,Qualis Mais,Custeio,240.000,240.000,0.0,0,,2014
FUNDO - DIADEMA,Atenção Basica,Custeio,1.220.154,1.220.154,0.0,0,,2014
FUNDO - DIADEMA,Glicemia,Custeio,198.869,198.869,0.0,0,,2014
FUNDO - DIADEMA,Dose Certa,Custeio,938.662,938.662,0.0,0,,2014
FUNDO - DIRCE REIS,Atenção Basica,Custeio,5.280,5.280,0.0,0,,2014
FUNDO - DIRCE REIS,Glicemia,Custeio,847,847,0.0,0,,2014
FUNDO - DIRCE REIS,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - DIVINOLANDIA,Atenção Basica,Custeio,34.812,34.812,0.0,0,,2014
FUNDO - DIVINOLANDIA,Glicemia,Custeio,5.672,5.672,0.0,0,,2014
FUNDO - DOBRADA,Atenção Basica,Custeio,25.296,25.296,0.0,0,,2014
FUNDO - DOBRADA,Glicemia,Custeio,4.107,4.107,0.0,0,,2014
FUNDO - DOBRADA,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - DOIS CORREGOS,Atenção Basica,Custeio,78.378,78.378,0.0,0,,2014
FUNDO - DOIS CORREGOS,Glicemia,Custeio,13.020,13.020,0.0,0,,2014
FUNDO - DOIS CORREGOS,Qualis Mais,Custeio,144.000,144.000,0.0,0,,2014
FUNDO - DOLCINÓPOLIS,Atenção Basica,Custeio,6.444,6.444,0.0,0,,2014
FUNDO - DOLCINÓPOLIS,Glicemia,Custeio,1.136,1.136,0.0,0,,2014
FUNDO - DOLCINÓPOLIS,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - DOURADO,Atenção Basica,Custeio,26.652,26.652,0.0,0,,2014
FUNDO - DOURADO,Glicemia,Custeio,4.566,4.566,0.0,0,,2014
FUNDO - DOURADO,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
PREFEITURA - DOURADO,Qualis UBS,Investimento,60.000,60.000,0.0,0,,2014
FUNDO - DRACENA,Atenção Basica,Custeio,136.038,136.038,0.0,0,,2014
FUNDO - DRACENA,Glicemia,Custeio,22.155,22.155,0.0,0,,2014
FUNDO - DUARTINA,Atenção Basica,Custeio,37.755,37.755,0.0,0,,2014
FUNDO - DUARTINA,Glicemia,Custeio,6.398,6.398,0.0,0,,2014
FUNDO - DUARTINA,Qualis Mais,Custeio,60.000,60.000,0.0,0,,2014
FUNDO - DUMONT,Atenção Basica,Custeio,26.622,26.622,0.0,0,,2014
FUNDO - DUMONT,Glicemia,Custeio,4.173,4.173,0.0,0,,2014
FUNDO - DUMONT,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - ECHAPORÃ,Atenção Basica,Custeio,19.167,19.167,0.0,0,,2014
FUNDO - ECHAPORÃ,Glicemia,Custeio,3.140,3.140,0.0,0,,2014
FUNDO - ECHAPORÃ,Qualis Mais,Custeio,120.000,120.000,0.0,0,,2014
FUNDO - ELDORADO,Atenção Basica,Custeio,45.714,45.714,0.0,0,,2014
FUNDO - ELDORADO,Glicemia,Custeio,7.340,7.340,0.0,0,,2014
FUNDO - ELDORADO,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
FUNDO - ELIAS FAUSTO,Atenção Basica,Custeio,50.286,50.286,0.0,0,,2014
FUNDO - ELIAS FAUSTO,Glicemia,Custeio,7.960,7.960,0.0,0,,2014
FUNDO - ELIAS FAUSTO,Qualis Mais,Custeio,120.000,120.000,0.0,0,,2014
FUNDO - ELISIÁRIO,Atenção Basica,Custeio,10.077,10.077,0.0,0,,2014
FUNDO - ELISIÁRIO,Glicemia,Custeio,1.659,1.659,0.0,0,,2014
FUNDO - ELISIÁRIO,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - EMBAÚBA,Atenção Basica,Custeio,7.458,7.458,0.0,0,,2014
FUNDO - EMBAÚBA,Glicemia,Custeio,1.221,1.221,0.0,0,,2014
FUNDO - EMBAÚBA,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - EMBU DAS ARTES,Atenção Basica,Custeio,768.741,768.741,0.0,0,,2014
FUNDO - EMBU DAS ARTES,Glicemia,Custeio,124.361,124.361,0.0,0,,2014
FUNDO - EMBU DAS ARTES,Qualis Mais,Custeio,336.000,336.000,0.0,0,,2014
FUNDO - EMBU-GUACU,Atenção Basica,Custeio,198.819,198.819,0.0,0,,2014
FUNDO - EMBU-GUACU,Glicemia,Custeio,31.609,31.609,0.0,0,,2014
FUNDO - EMILIANOPOLIS,Atenção Basica,Custeio,9.447,9.447,0.0,0,,2014
FUNDO - EMILIANOPOLIS,Glicemia,Custeio,1.592,1.592,0.0,0,,2014
FUNDO - EMILIANOPOLIS,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - ENGENHEIRO COELHO,Atenção Basica,Custeio,53.043,53.043,0.0,0,,2014
FUNDO - ENGENHEIRO COELHO,Glicemia,Custeio,8.079,8.079,0.0,0,,2014
FUNDO - ESPÍRITO SANTO DO PINHAL,Atenção Basica,Custeio,130.833,130.833,0.0,0,,2014
FUNDO - ESPÍRITO SANTO DO PINHAL,Glicemia,Custeio,21.130,21.130,0.0,0,,2014
FUNDO - ESPÍRITO SANTO DO TURVO,Atenção Basica,Custeio,13.575,13.575,0.0,0,,2014
FUNDO - ESPÍRITO SANTO DO TURVO,Glicemia,Custeio,2.214,2.214,0.0,0,,2014
FUNDO - ESPÍRITO SANTO DO TURVO,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - ESTIVA GERBI,Atenção Basica,Custeio,32.007,32.007,0.0,0,,2014
FUNDO - ESTIVA GERBI,Glicemia,Custeio,5.068,5.068,0.0,0,,2014
FUNDO - ESTRELA DO NORTE,Atenção Basica,Custeio,8.256,8.256,0.0,0,,2014
FUNDO - ESTRELA DO NORTE,Glicemia,Custeio,1.331,1.331,0.0,0,,2014
FUNDO - ESTRELA DO NORTE,Qualis Mais,Custeio,48.000,13.500,34.5,0,,2014
FUNDO - ESTRELA D`OESTE,Atenção Basica,Custeio,25.374,25.374,0.0,0,,2014
FUNDO - ESTRELA D`OESTE,Glicemia,Custeio,4.521,4.521,0.0,0,,2014
FUNDO - ESTRELA D`OESTE,Qualis Mais,Custeio,18.000,48.000,-30.0,0,,2014
FUNDO - EUCLIDES DA CUNHA PAULISTA,Atenção Basica,Custeio,29.187,29.187,0.0,0,,2014
FUNDO - EUCLIDES DA CUNHA PAULISTA,Glicemia,Custeio,5.084,5.084,0.0,0,,2014
FUNDO - EUCLIDES DA CUNHA PAULISTA,Qualis Mais,Custeio,144.000,144.000,0.0,0,,2014
FUNDO - FARTURA,Atenção Basica,Custeio,47.667,47.667,0.0,0,,2014
FUNDO - FARTURA,Glicemia,Custeio,7.485,7.485,0.0,0,,2014
FUNDO - FARTURA,Dose Certa,Custeio,36.212,36.212,0.0,0,,2014
FUNDO - FARTURA,Qualis Mais,Custeio,72.000,72.000,0.0,0,,2014
FUNDO - FERNANDO PRESTES,Atenção Basica,Custeio,17.208,17.208,0.0,0,,2014
FUNDO - FERNANDO PRESTES,Glicemia,Custeio,2.771,2.771,0.0,0,,2014
FUNDO - FERNANDO PRESTES,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - FERNANDÓPOLIS,Atenção Basica,Custeio,202.629,202.629,0.0,0,,2014
FUNDO - FERNANDÓPOLIS,Glicemia,Custeio,32.465,32.465,0.0,0,,2014
FUNDO - FERNÃO,Atenção Basica,Custeio,4.938,4.938,0.0,0,,2014
FUNDO - FERNÃO,Glicemia,Custeio,787,787,0.0,0,,2014
FUNDO - FERNÃO,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - FERRAZ DE VASCONCELOS,Atenção Basica,Custeio,540.978,540.978,0.0,0,,2014
FUNDO - FERRAZ DE VASCONCELOS,Glicemia,Custeio,89.616,89.616,0.0,0,,2014
FUNDO - FERRAZ DE VASCONCELOS,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - FLORA RICA,Atenção Basica,Custeio,5.097,5.097,0.0,0,,2014
FUNDO - FLORA RICA,Glicemia,Custeio,1.015,1.015,0.0,0,,2014
FUNDO - FLORA RICA,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - FLOREAL,Atenção Basica,Custeio,9.126,9.126,0.0,0,,2014
FUNDO - FLOREAL,Glicemia,Custeio,1.493,1.493,0.0,0,,2014
FUNDO - FLORIDA PAULISTA,Atenção Basica,Custeio,41.112,41.112,0.0,0,,2014
FUNDO - FLORIDA PAULISTA,Glicemia,Custeio,6.881,6.881,0.0,0,,2014
FUNDO - FLORIDA PAULISTA,Qualis Mais,Custeio,72.000,72.000,0.0,0,,2014
FUNDO - FLORÍNEA,Atenção Basica,Custeio,8.529,8.529,0.0,0,,2014
FUNDO - FLORÍNEA,Glicemia,Custeio,1.428,1.428,0.0,0,,2014
FUNDO - FLORÍNEA,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - FRANCA,Atenção Basica,Custeio,1.010.202,1.010.202,0.0,0,,2014
FUNDO - FRANCA,Glicemia,Custeio,165.469,165.469,0.0,0,,2014
FUNDO - FRANCA,Dose Certa,Custeio,781.014,781.014,0.0,0,,2014
FUNDO - FRANCISCO MORATO,Atenção Basica,Custeio,494.154,494.154,0.0,0,,2014
FUNDO - FRANCISCO MORATO,Glicemia,Custeio,78.647,78.647,0.0,0,,2014
FUNDO - FRANCISCO MORATO,Qualis Mais,Custeio,336.000,336.000,0.0,0,,2014
FUNDO - FRANCO DA ROCHA,Atenção Basica,Custeio,425.472,425.472,0.0,0,,2014
FUNDO - FRANCO DA ROCHA,Glicemia,Custeio,66.703,66.703,0.0,0,,2014
FUNDO - GABRIEL MONTEIRO,Atenção Basica,Custeio,8.370,8.370,0.0,0,,2014
FUNDO - GABRIEL MONTEIRO,Glicemia,Custeio,1.354,1.354,0.0,0,,2014
FUNDO - GABRIEL MONTEIRO,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - GALIA,Atenção Basica,Custeio,21.057,21.057,0.0,0,,2014
FUNDO - GALIA,Glicemia,Custeio,3.473,3.473,0.0,0,,2014
FUNDO - GALIA,Qualis Mais,Custeio,120.000,120.000,0.0,0,,2014
FUNDO - GARCA,Atenção Basica,Custeio,133.437,133.437,0.0,0,,2014
FUNDO - GARCA,Glicemia,Custeio,21.690,21.690,0.0,0,,2014
FUNDO - GASTÃO VIDIGAL,Atenção Basica,Custeio,13.446,13.446,0.0,0,,2014
FUNDO - GASTÃO VIDIGAL,Glicemia,Custeio,2.120,2.120,0.0,0,,2014
FUNDO - GASTÃO VIDIGAL,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - GAVIÃO PEIXOTO,Atenção Basica,Custeio,13.905,13.905,0.0,0,,2014
FUNDO - GAVIÃO PEIXOTO,Glicemia,Custeio,2.221,2.221,0.0,0,,2014
FUNDO - GAVIÃO PEIXOTO,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
PREFEITURA - GAVIÃO PEIXOTO,Qualis UBS,Investimento,60.000,60.000,0.0,0,,2014
FUNDO - GENERAL SALGADO,Atenção Basica,Custeio,32.910,32.910,0.0,0,,2014
FUNDO - GENERAL SALGADO,Glicemia,Custeio,5.467,5.467,0.0,0,,2014
FUNDO - GENERAL SALGADO,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - GETULINA,Atenção Basica,Custeio,33.627,33.627,0.0,0,,2014
FUNDO - GETULINA,Glicemia,Custeio,5.480,5.480,0.0,0,,2014
FUNDO - GETULINA,Qualis Mais,Custeio,72.000,72.000,0.0,0,,2014
FUNDO - GLICÉRIO,Atenção Basica,Custeio,14.235,14.235,0.0,0,,2014
FUNDO - GLICÉRIO,Glicemia,Custeio,2.288,2.288,0.0,0,,2014
FUNDO - GLICÉRIO,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
FUNDO - GUAICARA,Atenção Basica,Custeio,34.155,34.155,0.0,0,,2014
FUNDO - GUAICARA,Glicemia,Custeio,5.603,5.603,0.0,0,,2014
FUNDO - GUAICARA,Qualis Mais,Custeio,72.000,72.000,0.0,0,,2014
FUNDO - GUAIMBE,Atenção Basica,Custeio,16.962,16.962,0.0,0,,2014
FUNDO - GUAIMBE,Glicemia,Custeio,2.721,2.721,0.0,0,,2014
FUNDO - GUAIMBE,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
FUNDO - GUAIRA,Atenção Basica,Custeio,117.942,117.942,0.0,0,,2014
FUNDO - GUAIRA,Glicemia,Custeio,19.338,19.338,0.0,0,,2014
FUNDO - GUAIRA,Qualis Mais,Custeio,288.000,288.000,0.0,0,,2014
FUNDO - GUAPIAÇÚ,Atenção Basica,Custeio,58.227,58.227,0.0,0,,2014
FUNDO - GUAPIAÇÚ,Glicemia,Custeio,9.080,9.080,0.0,0,,2014
FUNDO - GUAPIAÇÚ,Qualis Mais,Custeio,144.000,144.000,0.0,0,,2014
FUNDO - GUAPIARA,Atenção Basica,Custeio,54.387,54.387,0.0,0,,2014
FUNDO - GUAPIARA,Glicemia,Custeio,10.464,10.464,0.0,0,,2014
FUNDO - GUAPIARA,Dose Certa,Custeio,49.388,49.388,0.0,0,,2014
FUNDO - GUAPIARA,Qualis Mais,Custeio,216.000,216.000,0.0,0,,2014
FUNDO - GUARÁ,Atenção Basica,Custeio,62.199,62.199,0.0,0,,2014
FUNDO - GUARÁ,Glicemia,Custeio,9.965,9.965,0.0,0,,2014
FUNDO - GUARÁ,Qualis Mais,Custeio,144.000,144.000,0.0,0,,2014
FUNDO - GUARACAI,Atenção Basica,Custeio,25.758,25.758,0.0,0,,2014
FUNDO - GUARACAI,Glicemia,Custeio,4.329,4.329,0.0,0,,2014
FUNDO - GUARACAI,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
PREFEITURA - GUARACAI,Qualis UBS,Investimento,9.370,9.370,0.0,0,,2014
FUNDO - GUARACI,Atenção Basica,Custeio,31.752,31.752,0.0,0,,2014
FUNDO - GUARACI,Glicemia,Custeio,5.032,5.032,0.0,0,,2014
FUNDO - GUARACI,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
FUNDO - GUARANI D`OESTE,Atenção Basica,Custeio,6.069,6.069,0.0,0,,2014
FUNDO - GUARANI D`OESTE,Glicemia,Custeio,1.009,1.009,0.0,0,,2014
FUNDO - GUARANI D`OESTE,Qualis Mais,Custeio,48.000,48.000,0.0,0,,2014
FUNDO - GUARANTA,Atenção Basica,Custeio,19.887,19.887,0.0,0,,2014
FUNDO - GUARANTA,Glicemia,Custeio,3.340,3.340,0.0,0,,2014
FUNDO - GUARANTA,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
FUNDO - GUARARAPES,Atenção Basica,Custeio,96.069,96.069,0.0,0,,2014
FUNDO - GUARARAPES,Glicemia,Custeio,15.366,15.366,0.0,0,,2014
FUNDO - GUARARAPES,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
PREFEITURA - GUARARAPES,Qualis UBS,Investimento,75.033,75.033,0.0,0,,2014
FUNDO - GUARAREMA,Atenção Basica,Custeio,83.037,83.037,0.0,0,,2014
FUNDO - GUARAREMA,Glicemia,Custeio,13.487,13.487,0.0,0,,2014
FUNDO - GUARATINGUETÁ,Atenção Basica,Custeio,352.989,352.989,0.0,0,,2014
FUNDO - GUARATINGUETÁ,Glicemia,Custeio,56.679,56.679,0.0,0,,2014
FUNDO - GUAREÍ,Atenção Basica,Custeio,48.447,48.447,0.0,0,,2014
FUNDO - GUAREÍ,Glicemia,Custeio,7.459,7.459,0.0,0,,2014
FUNDO - GUAREÍ,Qualis Mais,Custeio,120.000,120.000,0.0,0,,2014
FUNDO - GUARIBA,Atenção Basica,Custeio,113.241,113.241,0.0,0,,2014
FUNDO - GUARIBA,Glicemia,Custeio,17.912,17.912,0.0,0,,2014
FUNDO - GUARIBA,Qualis Mais,Custeio,96.000,96.000,0.0,0,,2014
FUNDO - GUARUJA,Atenção Basica,Custeio,920.049,920.049,0.0,0,,2014
FUNDO - GUARUJA,Glicemia,Custeio,154.029,154.029,0.0,0,,2014
FUNDO - GUARUJA,Dose Certa,Custeio,727.017,727.017,0.0,0,,2014
FUNDO - GUARULHOS,Atenção Basica,Custeio,3.897.747,3.897.747,0.0,0,,2014
FUNDO - GUARULHOS,Glicemia,Custeio,649.642,649.642,0.0,0,,2014
FUNDO - GUARULHOS,Dose Certa,Custeio,3.066.308,3.066.308,0.0,0,,2014
FUNDO - GUATAPARA,Atenção Basica,Custeio,22.023,22.023,0.0,0,,2014
FUNDO - GUATAPARA,Glicemia,Custeio,3.506,3.506,0.0,0,,2014
FUNDO - GUATAPARA,Qualis Mais,Custeio,18.000,18.000,0.0,0,,2014
FUNDO - GUZOLANDIA,Atenção Basica,Custeio,15.069,15.069,0.0,0,,2014
FUNDO - GUZOLANDIA,Glicemia,Custeio,2.459,2.459,0.0,0,,2014
