Beneficiário,Programa,Natureza,Convênio,Pago,Pagar,Base Referência,Sub-programa,ano
FUNDO - COTIA,Glicemia,Custeio,124.605,31.151,93.454,0,,2020
FUNDO - COTIA,Dose Certa,Custeio,39.250,9.813,29.437,0,,2020
FUNDO - COTIA,Dose Certa,Custeio,496,496,0,0,,2020
FUNDO - COTIA,Dose Certa,Custeio,2.508,2.508,0,0,,2020
FUNDO - COTIA,Dose Certa,Custeio,5.967,5.967,0,0,,2020
FUNDO - COTIA,Dose Certa,Custeio,277,277,0,0,,2020
FUNDO - COTIA,Atenção Basica,Custeio,996.840,249.210,747.630,0,,2020
FUNDO - CRAVINHOS,Sorria SP,Custeio,36.000,18.000,18.000,0,,2020
FUNDO - CRAVINHOS,Dose Certa,Custeio,1.681,1.681,0,0,,2020
FUNDO - CRAVINHOS,COVID19,Custeio,55.997,55.997,0,0,,2020
FUNDO - CRAVINHOS,COVID19,Custeio,83.995,83.995,0,0,,2020
FUNDO - CRAVINHOS,Glicemia,Custeio,23.397,4.412,18.985,0,,2020
FUNDO - CRAVINHOS,Dose Certa,Custeio,3.580,895,2.685,0,,2020
FUNDO - CRAVINHOS,Dose Certa,Custeio,29,29,0,0,,2020
FUNDO - CRAVINHOS,Dose Certa,Custeio,229,229,0,0,,2020
FUNDO - CRAVINHOS,Dose Certa,Custeio,163,163,0,0,,2020
FUNDO - CRAVINHOS,Dose Certa,Custeio,797,797,0,0,,2020
FUNDO - CRAVINHOS,Atenção Basica,Custeio,141.168,35.292,105.876,0,,2020
FUNDO - CRISTAIS PAULISTA,Sorria SP,Custeio,36.000,18.000,18.000,0,,2020
FUNDO - CRISTAIS PAULISTA,Dose Certa,Custeio,397,397,0,0,,2020
FUNDO - CRISTAIS PAULISTA,COVID19,Custeio,13.666,13.666,0,0,,2020
FUNDO - CRISTAIS PAULISTA,COVID19,Custeio,20.498,20.498,0,0,,2020
FUNDO - CRISTAIS PAULISTA,COVID19,Investimento,200.000,200.000,0,0,,2020
FUNDO - CRISTAIS PAULISTA,Glicemia,Custeio,6.398,1.079,5.319,0,,2020
FUNDO - CRISTAIS PAULISTA,Dose Certa,Custeio,1.542,386,1.156,0,,2020
FUNDO - CRISTAIS PAULISTA,Dose Certa,Custeio,9,9,0,0,,2020
FUNDO - CRISTAIS PAULISTA,Dose Certa,Custeio,99,99,0,0,,2020
FUNDO - CRISTAIS PAULISTA,Qualis Mais,Custeio,6.707,0,6.707,0,,2020
FUNDO - CRISTAIS PAULISTA,Dose Certa,Custeio,1.935,1.935,0,0,,2020
FUNDO - CRISTAIS PAULISTA,Dose Certa,Custeio,1.017,1.017,0,0,,2020
FUNDO - CRISTAIS PAULISTA,Atenção Basica,Custeio,34.524,8.631,25.893,0,,2020
FUNDO - CRUZALIA,Sorria SP,Custeio,36.000,0,36.000,0,,2020
FUNDO - CRUZALIA,Dose Certa,Custeio,139,139,0,0,,2020
FUNDO - CRUZALIA,Aedes Aegypti,Custeio,73,73,0,0,,2020
FUNDO - CRUZALIA,COVID19,Custeio,3.360,3.360,0,0,,2020
FUNDO - CRUZALIA,COVID19,Custeio,5.040,5.040,0,0,,2020
FUNDO - CRUZALIA,COVID19,Custeio,90.000,90.000,0,0,,2020
FUNDO - CRUZALIA,COVID19,Custeio,60.000,60.000,0,0,,2020
FUNDO - CRUZALIA,Glicemia,Custeio,4.934,295,4.639,0,,2020
FUNDO - CRUZALIA,Qualis Mais,Custeio,1.649,0,1.649,0,,2020
FUNDO - CRUZALIA,Dose Certa,Custeio,354,354,0,0,,2020
FUNDO - CRUZALIA,Dose Certa,Custeio,496,496,0,0,,2020
FUNDO - CRUZALIA,Atenção Basica,Custeio,8.292,2.073,6.219,0,,2020
FUNDO - CRUZEIRO,Sorria SP,Custeio,36.000,0,36.000,0,,2020
FUNDO - CRUZEIRO,Dose Certa,Custeio,3.562,3.562,0,0,,2020
FUNDO - CRUZEIRO,Aedes Aegypti,Custeio,6.660,6.660,0,0,,2020
FUNDO - CRUZEIRO,COVID19,Custeio,131.032,131.032,0,0,,2020
FUNDO - CRUZEIRO,COVID19,Custeio,196.548,196.548,0,0,,2020
FUNDO - CRUZEIRO,COVID19,Custeio,200.000,200.000,0,0,,2020
FUNDO - CRUZEIRO,Glicemia,Custeio,41.119,10.280,30.839,0,,2020
FUNDO - CRUZEIRO,Dose Certa,Custeio,2.497,624,1.873,0,,2020
FUNDO - CRUZEIRO,Dose Certa,Custeio,27,27,0,0,,2020
FUNDO - CRUZEIRO,Dose Certa,Custeio,160,160,0,0,,2020
FUNDO - CRUZEIRO,Dose Certa,Custeio,25,25,0,0,,2020
FUNDO - CRUZEIRO,Dose Certa,Custeio,4.666,4.666,0,0,,2020
FUNDO - CRUZEIRO,Atenção Basica,Custeio,328.952,82.238,246.714,0,,2020
FUNDO - CUBATÃO,Projeto Verão+Seguro,Custeio,310.000,310.000,0,0,,2020
FUNDO - CUBATÃO,Dose Certa,Custeio,6.685,6.685,0,0,,2020
FUNDO - CUBATÃO,COVID19,Custeio,415.232,415.232,0,0,,2020
FUNDO - CUBATÃO,COVID19,Custeio,622.848,622.848,0,0,,2020
FUNDO - CUBATÃO,COVID19,Custeio,400.000,400.000,0,0,,2020
FUNDO - CUBATÃO,COVID19,Custeio,100.000,100.000,0,0,,2020
FUNDO - CUBATÃO,Glicemia,Custeio,65.353,16.338,49.015,0,,2020
FUNDO - CUBATÃO,Dose Certa,Custeio,3.899,975,2.924,0,,2020
FUNDO - CUBATÃO,Dose Certa,Custeio,36,36,0,0,,2020
FUNDO - CUBATÃO,Dose Certa,Custeio,249,249,0,0,,2020
FUNDO - CUBATÃO,Dose Certa,Custeio,3.735,3.735,0,0,,2020
FUNDO - CUBATÃO,Dose Certa,Custeio,3.902,3.902,0,0,,2020
FUNDO - CUBATÃO,Atenção Basica,Custeio,522.820,130.705,392.115,0,,2020
FUNDO - CUNHA,Sorria SP,Custeio,36.000,0,36.000,0,,2020
FUNDO - CUNHA,Dose Certa,Custeio,837,837,0,0,,2020
FUNDO - CUNHA,COVID19,Custeio,34.622,34.622,0,0,,2020
FUNDO - CUNHA,COVID19,Custeio,51.934,51.934,0,0,,2020
FUNDO - CUNHA,Aedes Aegypti,Custeio,166,0,166,0,,2020
FUNDO - CUNHA,Glicemia,Custeio,8.886,2.967,5.919,0,,2020
FUNDO - CUNHA,Qualis Mais,Custeio,73.630,0,73.630,0,,2020
FUNDO - CUNHA,Dose Certa,Custeio,19,19,0,0,,2020
FUNDO - CUNHA,Dose Certa,Custeio,2.042,2.042,0,0,,2020
FUNDO - CUNHA,Atenção Basica,Custeio,86.188,21.547,64.641,0,,2020
FUNDO - DESCALVADO,Dose Certa,Custeio,1.671,1.671,0,0,,2020
FUNDO - DESCALVADO,COVID19,Custeio,53.632,53.632,0,0,,2020
FUNDO - DESCALVADO,COVID19,Custeio,80.448,80.448,0,0,,2020
FUNDO - DESCALVADO,Glicemia,Custeio,16.859,4.215,12.644,0,,2020
FUNDO - DESCALVADO,Dose Certa,Custeio,2.441,610,1.831,0,,2020
FUNDO - DESCALVADO,Dose Certa,Custeio,18,18,0,0,,2020
FUNDO - DESCALVADO,Dose Certa,Custeio,156,156,0,0,,2020
FUNDO - DESCALVADO,Qualis Mais,Custeio,26.321,0,26.321,0,,2020
FUNDO - DESCALVADO,Dose Certa,Custeio,758,758,0,0,,2020
FUNDO - DESCALVADO,Dose Certa,Custeio,4.054,4.054,0,0,,2020
FUNDO - DESCALVADO,Atenção Basica,Custeio,134.872,33.718,101.154,0,,2020
FUNDO - DIADEMA,COVID19,Custeio,597.800,597.800,0,0,,2020
FUNDO - DIADEMA,COVID19,Custeio,1.683.736,1.683.736,0,0,,2020
FUNDO - DIADEMA,COVID19,Custeio,2.525.604,2.525.604,0,0,,2020
FUNDO - DIADEMA,COVID19,Custeio,360.000,360.000,0,0,,2020
FUNDO - DIADEMA,COVID19,Investimento,50.000,50.000,0,0,,2020
FUNDO - DIADEMA,Glicemia,Custeio,136.863,52.986,83.877,0,,2020
FUNDO - DIADEMA,Dose Certa,Custeio,788.424,197.106,591.318,0,,2020
FUNDO - DIADEMA,Dose Certa,Custeio,278,278,0,0,,2020
FUNDO - DIADEMA,Dose Certa,Custeio,1.034,1.034,0,0,,2020
FUNDO - DIADEMA,Atenção Basica,Custeio,1.695.536,0,1.695.536,0,,2020
FUNDO - DIRCE REIS,Sorria SP,Custeio,36.000,0,36.000,0,,2020
FUNDO - DIRCE REIS,Dose Certa,Custeio,44,44,0,0,,2020
FUNDO - DIRCE REIS,COVID19,Custeio,2.858,2.858,0,0,,2020
FUNDO - DIRCE REIS,COVID19,Custeio,4.286,4.286,0,0,,2020
FUNDO - DIRCE REIS,COVID19,Investimento,50.000,50.000,0,0,,2020
FUNDO - DIRCE REIS,Glicemia,Custeio,34.693,224,34.469,0,,2020
FUNDO - DIRCE REIS,Dose Certa,Custeio,75,19,56,0,,2020
FUNDO - DIRCE REIS,Dose Certa,Custeio,0,0,0,0,,2020
FUNDO - DIRCE REIS,Dose Certa,Custeio,5,5,0,0,,2020
FUNDO - DIRCE REIS,Qualis Mais,Custeio,2.337,0,2.337,0,,2020
FUNDO - DIRCE REIS,Dose Certa,Custeio,15,15,0,0,,2020
FUNDO - DIRCE REIS,Dose Certa,Custeio,132,132,0,0,,2020
FUNDO - DIRCE REIS,Atenção Basica,Custeio,7.172,1.793,5.379,0,,2020
FUNDO - DIVINOLANDIA,Sorria SP,Custeio,36.000,18.000,18.000,0,,2020
FUNDO - DIVINOLANDIA,Dose Certa,Custeio,313,313,0,0,,2020
FUNDO - DIVINOLANDIA,COVID19,Custeio,17.933,17.933,0,0,,2020
FUNDO - DIVINOLANDIA,COVID19,Custeio,26.899,26.899,0,0,,2020
FUNDO - DIVINOLANDIA,Glicemia,Custeio,1.607,1.430,177,0,,2020
FUNDO - DIVINOLANDIA,Qualis Mais,Custeio,8.801,0,8.801,0,,2020
FUNDO - DIVINOLANDIA,Dose Certa,Custeio,204,204,0,0,,2020
FUNDO - DIVINOLANDIA,Dose Certa,Custeio,1.466,1.466,0,0,,2020
FUNDO - DIVINOLANDIA,Atenção Basica,Custeio,44.584,11.146,33.438,0,,2020
FUNDO - DOBRADA,Sorria SP,Custeio,36.000,18.000,18.000,0,,2020
FUNDO - DOBRADA,Dose Certa,Custeio,273,273,0,0,,2020
FUNDO - DOBRADA,COVID19,Custeio,14.154,14.154,0,0,,2020
FUNDO - DOBRADA,COVID19,Custeio,21.230,21.230,0,0,,2020
FUNDO - DOBRADA,Glicemia,Custeio,10.387,1.116,9.271,0,,2020
FUNDO - DOBRADA,Dose Certa,Custeio,1.392,348,1.044,0,,2020
FUNDO - DOBRADA,Dose Certa,Custeio,8,8,0,0,,2020
FUNDO - DOBRADA,Dose Certa,Custeio,89,89,0,0,,2020
FUNDO - DOBRADA,Qualis Mais,Custeio,30.100,0,30.100,0,,2020
FUNDO - DOBRADA,Dose Certa,Custeio,79,79,0,0,,2020
FUNDO - DOBRADA,Dose Certa,Custeio,79,79,0,0,,2020
FUNDO - DOBRADA,Atenção Basica,Custeio,35.716,8.929,26.787,0,,2020
FUNDO - DOIS CORREGOS,Sorria SP,Custeio,36.000,18.000,18.000,0,,2020
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,1.265,1.265,0,0,,2020
FUNDO - DOIS CORREGOS,COVID19,Custeio,43.379,43.379,0,0,,2020
FUNDO - DOIS CORREGOS,COVID19,Custeio,65.069,65.069,0,0,,2020
FUNDO - DOIS CORREGOS,Glicemia,Custeio,22.165,3.414,18.751,0,,2020
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,2.975,744,2.231,0,,2020
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,19,19,0,0,,2020
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,190,190,0,0,,2020
FUNDO - DOIS CORREGOS,Qualis Mais,Custeio,21.289,0,21.289,0,,2020
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,773,773,0,0,,2020
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,2.988,2.988,0,0,,2020
FUNDO - DOIS CORREGOS,Atenção Basica,Custeio,109.260,27.315,81.945,0,,2020
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,152,152,0,0,,2020
FUNDO - DOLCINÓPOLIS,COVID19,Custeio,3.390,3.390,0,0,,2020
FUNDO - DOLCINÓPOLIS,COVID19,Custeio,5.086,5.086,0,0,,2020
FUNDO - DOLCINÓPOLIS,COVID19,Investimento,100.000,100.000,0,0,,2020
FUNDO - DOLCINÓPOLIS,Aedes Aegypti,Custeio,373,0,373,0,,2020
FUNDO - DOLCINÓPOLIS,Glicemia,Custeio,2.415,284,2.131,0,,2020
FUNDO - DOLCINÓPOLIS,Qualis Mais,Custeio,4.809,0,4.809,0,,2020
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,91,91,0,0,,2020
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,123,123,0,0,,2020
FUNDO - DOLCINÓPOLIS,Atenção Basica,Custeio,8.460,2.115,6.345,0,,2020
FUNDO - DOURADO,Sorria SP,Custeio,36.000,18.000,18.000,0,,2020
FUNDO - DOURADO,Dose Certa,Custeio,530,530,0,0,,2020
FUNDO - DOURADO,COVID19,Custeio,14.189,14.189,0,0,,2020
FUNDO - DOURADO,COVID19,Custeio,21.283,21.283,0,0,,2020
FUNDO - DOURADO,Glicemia,Custeio,5.652,1.141,4.511,0,,2020
FUNDO - DOURADO,Qualis Mais,Custeio,11.606,0,11.606,0,,2020
FUNDO - DOURADO,Dose Certa,Custeio,89,89,0,0,,2020
FUNDO - DOURADO,Dose Certa,Custeio,1.623,1.623,0,0,,2020
FUNDO - DOURADO,Atenção Basica,Custeio,35.492,8.873,26.619,0,,2020
FUNDO - DRACENA,Sorria SP,Custeio,36.000,18.000,18.000,0,,2020
FUNDO - DRACENA,Dose Certa,Custeio,1.539,1.539,0,0,,2020
FUNDO - DRACENA,COVID19,Custeio,74.458,74.458,0,0,,2020
FUNDO - DRACENA,COVID19,Custeio,111.686,111.686,0,0,,2020
FUNDO - DRACENA,Aedes Aegypti,Custeio,5.670,0,5.670,0,,2020
FUNDO - DRACENA,Glicemia,Custeio,23.397,5.849,17.548,0,,2020
FUNDO - DRACENA,Dose Certa,Custeio,2.448,612,1.836,0,,2020
FUNDO - DRACENA,Dose Certa,Custeio,23,23,0,0,,2020
FUNDO - DRACENA,Dose Certa,Custeio,156,156,0,0,,2020
FUNDO - DRACENA,Dose Certa,Custeio,6.026,6.026,0,0,,2020
FUNDO - DRACENA,Dose Certa,Custeio,6.383,6.383,0,0,,2020
FUNDO - DRACENA,Atenção Basica,Custeio,187.172,46.793,140.379,0,,2020
FUNDO - DUARTINA,Dose Certa,Custeio,621,621,0,0,,2020
FUNDO - DUARTINA,COVID19,Custeio,19.931,19.931,0,0,,2020
FUNDO - DUARTINA,COVID19,Custeio,29.897,29.897,0,0,,2020
FUNDO - DUARTINA,COVID19,Custeio,100.000,100.000,0,0,,2020
FUNDO - DUARTINA,COVID19,Custeio,100.000,100.000,0,0,,2020
FUNDO - DUARTINA,Glicemia,Custeio,4.521,1.600,2.921,0,,2020
FUNDO - DUARTINA,Qualis Mais,Custeio,16.303,0,16.303,0,,2020
FUNDO - DUARTINA,Dose Certa,Custeio,363,363,0,0,,2020
FUNDO - DUARTINA,Dose Certa,Custeio,3.236,3.236,0,0,,2020
FUNDO - DUARTINA,Atenção Basica,Custeio,49.780,12.445,37.335,0,,2020
FUNDO - DUMONT,Dose Certa,Custeio,283,283,0,0,,2020
FUNDO - DUMONT,COVID19,Custeio,15.533,15.533,0,0,,2020
FUNDO - DUMONT,COVID19,Custeio,23.299,23.299,0,0,,2020
FUNDO - DUMONT,Glicemia,Custeio,5.084,1.234,3.850,0,,2020
FUNDO - DUMONT,Dose Certa,Custeio,2.908,727,2.181,0,,2020
FUNDO - DUMONT,Dose Certa,Custeio,17,17,0,0,,2020
FUNDO - DUMONT,Dose Certa,Custeio,186,186,0,0,,2020
FUNDO - DUMONT,Qualis Mais,Custeio,12.705,0,12.705,0,,2020
FUNDO - DUMONT,Dose Certa,Custeio,168,168,0,0,,2020
FUNDO - DUMONT,Dose Certa,Custeio,3.001,3.001,0,0,,2020
FUNDO - DUMONT,Atenção Basica,Custeio,39.472,9.868,29.604,0,,2020
FUNDO - ECHAPORÃ,Sorria SP,Custeio,36.000,18.000,18.000,0,,2020
FUNDO - ECHAPORÃ,Dose Certa,Custeio,308,308,0,0,,2020
FUNDO - ECHAPORÃ,COVID19,Custeio,9.826,9.826,0,0,,2020
FUNDO - ECHAPORÃ,COVID19,Custeio,14.738,14.738,0,0,,2020
FUNDO - ECHAPORÃ,COVID19,Custeio,100.000,100.000,0,0,,2020
FUNDO - ECHAPORÃ,Aedes Aegypti,Custeio,114,0,114,0,,2020
FUNDO - ECHAPORÃ,Glicemia,Custeio,8.018,785,7.233,0,,2020
FUNDO - ECHAPORÃ,Qualis Mais,Custeio,8.037,0,8.037,0,,2020
FUNDO - ECHAPORÃ,Dose Certa,Custeio,494,494,0,0,,2020
FUNDO - ECHAPORÃ,Dose Certa,Custeio,625,625,0,0,,2020
FUNDO - ECHAPORÃ,Atenção Basica,Custeio,24.408,6.102,18.306,0,,2020
FUNDO - ELDORADO,Sorria SP,Custeio,36.000,0,36.000,0,,2020
FUNDO - ELDORADO,Dose Certa,Custeio,473,473,0,0,,2020
FUNDO - ELDORADO,COVID19,Custeio,24.709,24.709,0,0,,2020
FUNDO - ELDORADO,COVID19,Custeio,37.063,37.063,0,0,,2020
FUNDO - ELDORADO,COVID19,Custeio,250.000,250.000,0,0,,2020
FUNDO - ELDORADO,Aedes Aegypti,Custeio,336,0,336,0,,2020
FUNDO - ELDORADO,Glicemia,Custeio,2.892,1.937,955,0,,2020
FUNDO - ELDORADO,Dose Certa,Custeio,668,167,501,0,,2020
FUNDO - ELDORADO,Dose Certa,Custeio,3,3,0,0,,2020
FUNDO - ELDORADO,Dose Certa,Custeio,43,43,0,0,,2020
FUNDO - ELDORADO,Qualis Mais,Custeio,52.547,0,52.547,0,,2020
FUNDO - ELDORADO,Dose Certa,Custeio,1.436,1.436,0,0,,2020
FUNDO - ELDORADO,Atenção Basica,Custeio,61.976,15.494,46.482,0,,2020
FUNDO - ELDORADO,Dose Certa,Custeio,5.746,1.436,4.310,0,,2020
FUNDO - ELIAS FAUSTO,Sorria SP,Custeio,36.000,0,36.000,0,,2020
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,563,563,0,0,,2020
FUNDO - ELIAS FAUSTO,COVID19,Custeio,28.166,28.166,0,0,,2020
FUNDO - ELIAS FAUSTO,COVID19,Custeio,42.250,42.250,0,0,,2020
FUNDO - ELIAS FAUSTO,Glicemia,Custeio,34.558,2.222,32.336,0,,2020
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,2.844,711,2.133,0,,2020
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,17,17,0,0,,2020
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,182,182,0,0,,2020
FUNDO - ELIAS FAUSTO,Qualis Mais,Custeio,23.039,0,23.039,0,,2020
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,3.798,3.798,0,0,,2020
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,4.313,4.313,0,0,,2020
FUNDO - ELIAS FAUSTO,Atenção Basica,Custeio,71.088,17.772,53.316,0,,2020
FUNDO - ELISIÁRIO,Dose Certa,Custeio,48,48,0,0,,2020
FUNDO - ELISIÁRIO,COVID19,Custeio,5.766,5.766,0,0,,2020
FUNDO - ELISIÁRIO,COVID19,Custeio,8.650,8.650,0,0,,2020
FUNDO - ELISIÁRIO,Aedes Aegypti,Custeio,237,0,237,0,,2020
FUNDO - ELISIÁRIO,Glicemia,Custeio,858,456,402,0,,2020
FUNDO - ELISIÁRIO,Dose Certa,Custeio,841,210,631,0,,2020
FUNDO - ELISIÁRIO,Dose Certa,Custeio,5,5,0,0,,2020
FUNDO - ELISIÁRIO,Dose Certa,Custeio,54,54,0,0,,2020
FUNDO - ELISIÁRIO,Qualis Mais,Custeio,4.717,0,4.717,0,,2020
FUNDO - ELISIÁRIO,Dose Certa,Custeio,125,125,0,0,,2020
FUNDO - ELISIÁRIO,Dose Certa,Custeio,470,470,0,0,,2020
FUNDO - ELISIÁRIO,Atenção Basica,Custeio,14.604,3.651,10.953,0,,2020
FUNDO - EMBAÚBA,Sorria SP,Custeio,36.000,0,36.000,0,,2020
FUNDO - EMBAÚBA,Aedes Aegypti,Custeio,155,155,0,0,,2020
FUNDO - EMBAÚBA,COVID19,Custeio,3.930,3.930,0,0,,2020
FUNDO - EMBAÚBA,COVID19,Custeio,5.894,5.894,0,0,,2020
FUNDO - EMBAÚBA,COVID19,Custeio,100.000,100.000,0,0,,2020
FUNDO - EMBAÚBA,Glicemia,Custeio,97.138,310,96.828,0,,2020
FUNDO - EMBAÚBA,Dose Certa,Custeio,4.611,1.153,3.458,0,,2020
FUNDO - EMBAÚBA,Qualis Mais,Custeio,3.214,0,3.214,0,,2020
FUNDO - EMBAÚBA,Atenção Basica,Custeio,9.808,2.452,7.356,0,,2020
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,7.303,7.303,0,0,,2020
FUNDO - EMBU DAS ARTES,COVID19,Custeio,172.932,172.932,0,0,,2020
FUNDO - EMBU DAS ARTES,COVID19,Custeio,866.698,866.698,0,0,,2020
FUNDO - EMBU DAS ARTES,COVID19,Custeio,1.300.046,1.300.046,0,0,,2020
FUNDO - EMBU DAS ARTES,Glicemia,Custeio,136.863,34.216,102.647,0,,2020
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,32.687,8.172,24.515,0,,2020
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,296,296,0,0,,2020
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,2.088,2.088,0,0,,2020
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,27.441,27.441,0,0,,2020
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,32.130,32.130,0,0,,2020
FUNDO - EMBU DAS ARTES,Atenção Basica,Custeio,1.094.904,273.726,821.178,0,,2020
FUNDO - EMBU-GUACU,Sorria SP,Custeio,36.000,18.000,18.000,0,,2020
FUNDO - EMBU-GUACU,Dose Certa,Custeio,3.861,3.861,0,0,,2020
FUNDO - EMBU-GUACU,COVID19,Custeio,49.483,49.483,0,0,,2020
FUNDO - EMBU-GUACU,COVID19,Custeio,110.170,110.170,0,0,,2020
FUNDO - EMBU-GUACU,COVID19,Custeio,165.254,165.254,0,0,,2020
FUNDO - EMBU-GUACU,Glicemia,Custeio,34.693,8.673,26.020,0,,2020
FUNDO - EMBU-GUACU,Dose Certa,Custeio,6.296,1.574,4.722,0,,2020
FUNDO - EMBU-GUACU,Dose Certa,Custeio,51,51,0,0,,2020
FUNDO - EMBU-GUACU,Dose Certa,Custeio,402,402,0,0,,2020
FUNDO - EMBU-GUACU,Qualis Mais,Custeio,54.068,0,54.068,0,,2020
FUNDO - EMBU-GUACU,Dose Certa,Custeio,7.611,7.611,0,0,,2020
FUNDO - EMBU-GUACU,Dose Certa,Custeio,2.494,2.494,0,0,,2020
FUNDO - EMBU-GUACU,Atenção Basica,Custeio,277.540,69.385,208.155,0,,2020
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,223,223,0,0,,2020
FUNDO - EMILIANOPOLIS,COVID19,Custeio,5.123,5.123,0,0,,2020
FUNDO - EMILIANOPOLIS,COVID19,Custeio,7.685,7.685,0,0,,2020
FUNDO - EMILIANOPOLIS,Aedes Aegypti,Custeio,248,0,248,0,,2020
FUNDO - EMILIANOPOLIS,Glicemia,Custeio,7.320,402,6.918,0,,2020
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,150,37,113,0,,2020
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,1,1,0,0,,2020
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,10,10,0,0,,2020
FUNDO - EMILIANOPOLIS,Qualis Mais,Custeio,4.191,0,4.191,0,,2020
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,835,835,0,0,,2020
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,729,729,0,0,,2020
FUNDO - EMILIANOPOLIS,Atenção Basica,Custeio,12.856,3.214,9.642,0,,2020
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,712,712,0,0,,2020
FUNDO - ENGENHEIRO COELHO,COVID19,Custeio,32.454,32.454,0,0,,2020
FUNDO - ENGENHEIRO COELHO,COVID19,Custeio,48.682,48.682,0,0,,2020
FUNDO - ENGENHEIRO COELHO,Glicemia,Custeio,10.387,2.597,7.790,0,,2020
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,8.372,2.093,6.279,0,,2020
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,55,55,0,0,,2020
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,535,535,0,0,,2020
FUNDO - ENGENHEIRO COELHO,Qualis Mais,Custeio,15.928,0,15.928,0,,2020
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,1.727,1.727,0,0,,2020
FUNDO - ENGENHEIRO COELHO,Atenção Basica,Custeio,83.092,20.773,62.319,0,,2020
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,6.910,1.727,5.183,0,,2020
FUNDO - ESPÍRITO SANTO DO PINHAL,Sorria SP,Custeio,36.000,0,36.000,0,,2020
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,869,869,0,0,,2020
FUNDO - ESPÍRITO SANTO DO PINHAL,COVID19,Custeio,70.698,70.698,0,0,,2020
FUNDO - ESPÍRITO SANTO DO PINHAL,COVID19,Custeio,106.046,106.046,0,0,,2020
FUNDO - ESPÍRITO SANTO DO PINHAL,COVID19,Custeio,250.000,250.000,0,0,,2020
FUNDO - ESPÍRITO SANTO DO PINHAL,Glicemia,Custeio,87.922,5.541,82.381,0,,2020
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,1.021,255,766,0,,2020
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,9,9,0,0,,2020
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,65,65,0,0,,2020
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,670,670,0,0,,2020
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,6.691,6.691,0,0,,2020
FUNDO - ESPÍRITO SANTO DO PINHAL,Atenção Basica,Custeio,177.320,44.330,132.990,0,,2020
FUNDO - ESPÍRITO SANTO DO TURVO,Sorria SP,Custeio,36.000,18.000,18.000,0,,2020
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,69,0,69,0,,2020
FUNDO - ESPÍRITO SANTO DO TURVO,COVID19,Custeio,7.646,7.646,0,0,,2020
FUNDO - ESPÍRITO SANTO DO TURVO,COVID19,Custeio,11.470,11.470,0,0,,2020
FUNDO - ESPÍRITO SANTO DO TURVO,COVID19,Custeio,100.000,100.000,0,0,,2020
FUNDO - ESPÍRITO SANTO DO TURVO,Glicemia,Custeio,77.245,0,77.245,0,,2020
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,938,235,703,0,,2020
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,5,5,0,0,,2020
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,60,60,0,0,,2020
FUNDO - ESPÍRITO SANTO DO TURVO,Qualis Mais,Custeio,10.845,0,10.845,0,,2020
