Beneficiário,Programa,Natureza,Convênio,Pago,Pagar,Base Referência,Sub-programa,ano
FUNDO - CLEMENTINA,Dose Certa,Custeio,720,720,0,0,,2019
FUNDO - COLINA,Glicemia,Custeio,9.156,9.156,0,0,,2019
FUNDO - COLINA,Dose Certa,Custeio,3.860,3.860,0,0,,2019
FUNDO - COLINA,Dose Certa,Custeio,288,288,0,0,,2019
FUNDO - COLINA,Atenção Basica,Custeio,73.592,73.592,0,0,,2019
FUNDO - COLINA,Dose Certa,Custeio,310,310,0,0,,2019
FUNDO - COLINA,Dose Certa,Custeio,1.065,1.065,0,0,,2019
FUNDO - COLÔMBIA,Glicemia,Custeio,3.172,3.172,0,0,,2019
FUNDO - COLÔMBIA,Qualis Mais,Custeio,32.472,32.472,0,0,,2019
FUNDO - COLÔMBIA,Aedes Aegypti,Custeio,4.320,4.320,0,0,,2019
FUNDO - COLÔMBIA,Dose Certa,Custeio,2.448,2.448,0,0,,2019
FUNDO - COLÔMBIA,Dose Certa,Custeio,211,211,0,0,,2019
FUNDO - COLÔMBIA,Atenção Basica,Custeio,24.812,24.812,0,0,,2019
FUNDO - COLÔMBIA,Dose Certa,Custeio,128,128,0,0,,2019
FUNDO - CONCHAL,Glicemia,Custeio,13.672,13.672,0,0,,2019
FUNDO - CONCHAL,Qualis Mais,Custeio,252.529,252.529,0,0,,2019
FUNDO - CONCHAL,Dose Certa,Custeio,7.178,7.178,0,0,,2019
FUNDO - CONCHAL,Dose Certa,Custeio,365,365,0,0,,2019
FUNDO - CONCHAL,Atenção Basica,Custeio,111.280,111.280,0,0,,2019
FUNDO - CONCHAS,Glicemia,Custeio,8.760,8.760,0,0,,2019
FUNDO - CONCHAS,Qualis Mais,Custeio,55.814,55.814,0,0,,2019
FUNDO - CONCHAS,Dose Certa,Custeio,13.301,13.301,0,0,,2019
FUNDO - CONCHAS,Dose Certa,Custeio,576,576,0,0,,2019
FUNDO - CONCHAS,Atenção Basica,Custeio,71.080,71.080,0,0,,2019
FUNDO - CONCHAS,Dose Certa,Custeio,1.197,1.197,0,0,,2019
FUNDO - CORDEIROPOLIS,Glicemia,Custeio,11.760,11.760,0,0,,2019
FUNDO - CORDEIROPOLIS,Dose Certa,Custeio,6.551,6.551,0,0,,2019
FUNDO - CORDEIROPOLIS,Dose Certa,Custeio,192,192,0,0,,2019
FUNDO - CORDEIROPOLIS,Atenção Basica,Custeio,96.884,96.884,0,0,,2019
FUNDO - CORDEIROPOLIS,Dose Certa,Custeio,365,365,0,0,,2019
FUNDO - CORDEIROPOLIS,Dose Certa,Custeio,936,936,0,0,,2019
FUNDO - COROADOS,Glicemia,Custeio,2.912,2.912,0,0,,2019
FUNDO - COROADOS,Qualis Mais,Custeio,31.336,31.336,0,0,,2019
FUNDO - COROADOS,Aedes Aegypti,Custeio,0,0,0,0,,2019
FUNDO - COROADOS,Dose Certa,Custeio,1.872,1.872,0,0,,2019
FUNDO - COROADOS,Dose Certa,Custeio,106,106,0,0,,2019
FUNDO - COROADOS,Atenção Basica,Custeio,23.944,23.944,0,0,,2019
FUNDO - COROADOS,Dose Certa,Custeio,116,116,0,0,,2019
FUNDO - COROADOS,Dose Certa,Custeio,232,232,0,0,,2019
FUNDO - CORONEL MACEDO,Glicemia,Custeio,2.672,2.672,0,0,,2019
FUNDO - CORONEL MACEDO,Qualis Mais,Custeio,42.917,42.917,0,0,,2019
FUNDO - CORONEL MACEDO,Dose Certa,Custeio,1.650,1.650,0,0,,2019
FUNDO - CORONEL MACEDO,Dose Certa,Custeio,134,134,0,0,,2019
FUNDO - CORONEL MACEDO,Atenção Basica,Custeio,18.912,18.912,0,0,,2019
FUNDO - CORONEL MACEDO,Dose Certa,Custeio,155,155,0,0,,2019
FUNDO - CORONEL MACEDO,Dose Certa,Custeio,234,234,0,0,,2019
FUNDO - CORUMBATAI,Glicemia,Custeio,2.068,2.068,0,0,,2019
FUNDO - CORUMBATAI,Dose Certa,Custeio,1.961,1.961,0,0,,2019
FUNDO - CORUMBATAI,Dose Certa,Custeio,38,38,0,0,,2019
FUNDO - CORUMBATAI,Atenção Basica,Custeio,16.188,16.188,0,0,,2019
FUNDO - CORUMBATAI,Dose Certa,Custeio,58,58,0,0,,2019
FUNDO - COSMOPOLIS,Dose Certa,Custeio,126.406,126.406,0,0,,2019
FUNDO - COSMOPOLIS,Glicemia,Custeio,33.980,33.980,0,0,,2019
FUNDO - COSMOPOLIS,Atenção Basica,Custeio,283.992,283.992,0,0,,2019
FUNDO - COSMORAMA,Glicemia,Custeio,3.692,3.692,0,0,,2019
FUNDO - COSMORAMA,Qualis Mais,Custeio,38.298,38.298,0,0,,2019
FUNDO - COSMORAMA,Aedes Aegypti,Custeio,3.120,3.120,0,0,,2019
FUNDO - COSMORAMA,Dose Certa,Custeio,1.959,1.959,0,0,,2019
FUNDO - COSMORAMA,Dose Certa,Custeio,154,154,0,0,,2019
FUNDO - COSMORAMA,Atenção Basica,Custeio,29.264,29.264,0,0,,2019
FUNDO - COSMORAMA,Dose Certa,Custeio,116,116,0,0,,2019
FUNDO - COSMORAMA,Dose Certa,Custeio,206,206,0,0,,2019
FUNDO - COSMORAMA,Dose Certa,Custeio,339,339,0,0,,2019
FUNDO - COTIA,Glicemia,Custeio,116.848,116.848,0,0,,2019
FUNDO - COTIA,Dose Certa,Custeio,33.453,33.453,0,0,,2019
FUNDO - COTIA,Dose Certa,Custeio,1.440,1.440,0,0,,2019
FUNDO - COTIA,Atenção Basica,Custeio,978.776,978.776,0,0,,2019
FUNDO - COTIA,Dose Certa,Custeio,1.164,1.164,0,0,,2019
FUNDO - CRAVINHOS,Glicemia,Custeio,17.192,17.192,0,0,,2019
FUNDO - CRAVINHOS,Dose Certa,Custeio,7.513,7.513,0,0,,2019
FUNDO - CRAVINHOS,Dose Certa,Custeio,192,192,0,0,,2019
FUNDO - CRAVINHOS,Atenção Basica,Custeio,139.992,139.992,0,0,,2019
FUNDO - CRAVINHOS,Dose Certa,Custeio,757,757,0,0,,2019
FUNDO - CRAVINHOS,Dose Certa,Custeio,360,360,0,0,,2019
FUNDO - CRAVINHOS,Dose Certa,Custeio,1.115,1.115,0,0,,2019
FUNDO - CRISTAIS PAULISTA,Glicemia,Custeio,4.172,4.172,0,0,,2019
FUNDO - CRISTAIS PAULISTA,Qualis Mais,Custeio,26.827,26.827,0,0,,2019
FUNDO - CRISTAIS PAULISTA,Dose Certa,Custeio,2.969,2.969,0,0,,2019
FUNDO - CRISTAIS PAULISTA,Dose Certa,Custeio,77,77,0,0,,2019
FUNDO - CRISTAIS PAULISTA,Atenção Basica,Custeio,34.164,34.164,0,0,,2019
FUNDO - CRISTAIS PAULISTA,Dose Certa,Custeio,360,360,0,0,,2019
FUNDO - CRISTAIS PAULISTA,Dose Certa,Custeio,165,165,0,0,,2019
FUNDO - CRISTAIS PAULISTA,Dose Certa,Custeio,435,435,0,0,,2019
FUNDO - CRUZALIA,Glicemia,Custeio,1.180,1.180,0,0,,2019
FUNDO - CRUZALIA,Qualis Mais,Custeio,6.596,4.947,1.649,0,,2019
FUNDO - CRUZALIA,Dose Certa,Custeio,38,38,0,0,,2019
FUNDO - CRUZALIA,Atenção Basica,Custeio,8.400,8.400,0,0,,2019
FUNDO - CRUZALIA,Dose Certa,Custeio,49,49,0,0,,2019
FUNDO - CRUZALIA,Dose Certa,Custeio,39,39,0,0,,2019
FUNDO - CRUZALIA,Dose Certa,Custeio,328,328,0,0,,2019
FUNDO - CRUZEIRO,Glicemia,Custeio,40.704,40.704,0,0,,2019
FUNDO - CRUZEIRO,Dose Certa,Custeio,18.099,18.099,0,0,,2019
FUNDO - CRUZEIRO,Dose Certa,Custeio,1.536,1.536,0,0,,2019
FUNDO - CRUZEIRO,Atenção Basica,Custeio,327.580,327.580,0,0,,2019
FUNDO - CRUZEIRO,Residencia Terapêutica,Custeio,140.000,20.000,120.000,0,,2019
FUNDO - CRUZEIRO,Dose Certa,Custeio,6.079,6.079,0,0,,2019
FUNDO - CRUZEIRO,Dose Certa,Custeio,2.826,2.826,0,0,,2019
FUNDO - CUBATÃO,Projeto Verão,Custeio,300.000,300.000,0,0,,2019
FUNDO - CUBATÃO,Glicemia,Custeio,64.792,64.792,0,0,,2019
FUNDO - CUBATÃO,Dose Certa,Custeio,36.126,36.126,0,0,,2019
FUNDO - CUBATÃO,Dose Certa,Custeio,3.840,3.840,0,0,,2019
FUNDO - CUBATÃO,Atenção Basica,Custeio,519.040,519.040,0,0,,2019
FUNDO - CUBATÃO,Dose Certa,Custeio,3.690,3.690,0,0,,2019
FUNDO - CUBATÃO,Dose Certa,Custeio,194,194,0,0,,2019
FUNDO - CUBATÃO,Dose Certa,Custeio,6.547,6.547,0,0,,2019
FUNDO - CUNHA,Glicemia,Custeio,11.868,11.868,0,0,,2019
FUNDO - CUNHA,Qualis Mais,Custeio,294.521,294.521,0,0,,2019
FUNDO - CUNHA,Dose Certa,Custeio,8.188,8.188,0,0,,2019
FUNDO - CUNHA,Dose Certa,Custeio,346,346,0,0,,2019
FUNDO - CUNHA,Atenção Basica,Custeio,86.556,86.556,0,0,,2019
FUNDO - CUNHA,Dose Certa,Custeio,3.901,3.901,0,0,,2019
FUNDO - CUNHA,Dose Certa,Custeio,1.447,1.447,0,0,,2019
FUNDO - DESCALVADO,Glicemia,Custeio,16.584,16.584,0,0,,2019
FUNDO - DESCALVADO,Qualis Mais,Custeio,105.284,105.284,0,0,,2019
FUNDO - DESCALVADO,Dose Certa,Custeio,9.075,9.075,0,0,,2019
FUNDO - DESCALVADO,Dose Certa,Custeio,384,384,0,0,,2019
FUNDO - DESCALVADO,Atenção Basica,Custeio,134.080,134.080,0,0,,2019
FUNDO - DESCALVADO,Dose Certa,Custeio,175,175,0,0,,2019
FUNDO - DESCALVADO,Dose Certa,Custeio,962,962,0,0,,2019
FUNDO - DIADEMA,Dose Certa,Custeio,772.235,772.235,0,0,,2019
FUNDO - DIADEMA,Glicemia,Custeio,207.592,207.592,0,0,,2019
FUNDO - DIADEMA,Atenção Basica,Custeio,1.683.736,1.262.802,420.934,0,,2019
FUNDO - DIRCE REIS,Glicemia,Custeio,888,888,0,0,,2019
FUNDO - DIRCE REIS,Qualis Mais,Custeio,9.349,9.349,0,0,,2019
FUNDO - DIRCE REIS,Dose Certa,Custeio,779,779,0,0,,2019
FUNDO - DIRCE REIS,Dose Certa,Custeio,29,29,0,0,,2019
FUNDO - DIRCE REIS,Atenção Basica,Custeio,7.144,7.144,0,0,,2019
FUNDO - DIRCE REIS,Dose Certa,Custeio,19,19,0,0,,2019
FUNDO - DIRCE REIS,Dose Certa,Custeio,118,118,0,0,,2019
FUNDO - DIVINOLANDIA,Glicemia,Custeio,5.720,5.720,0,0,,2019
FUNDO - DIVINOLANDIA,Qualis Mais,Custeio,35.203,35.203,0,0,,2019
FUNDO - DIVINOLANDIA,Dose Certa,Custeio,3.156,3.156,0,0,,2019
FUNDO - DIVINOLANDIA,Dose Certa,Custeio,192,192,0,0,,2019
FUNDO - DIVINOLANDIA,Atenção Basica,Custeio,44.832,44.832,0,0,,2019
FUNDO - DIVINOLANDIA,Dose Certa,Custeio,116,116,0,0,,2019
FUNDO - DIVINOLANDIA,Dose Certa,Custeio,235,235,0,0,,2019
FUNDO - DOBRADA,Glicemia,Custeio,4.336,4.336,0,0,,2019
FUNDO - DOBRADA,Qualis Mais,Custeio,120.400,120.400,0,0,,2019
FUNDO - DOBRADA,Dose Certa,Custeio,1.943,1.943,0,0,,2019
FUNDO - DOBRADA,Dose Certa,Custeio,67,67,0,0,,2019
FUNDO - DOBRADA,Atenção Basica,Custeio,35.384,35.384,0,0,,2019
FUNDO - DOBRADA,Dose Certa,Custeio,129,129,0,0,,2019
FUNDO - DOBRADA,Dose Certa,Custeio,220,220,0,0,,2019
FUNDO - DOIS CORREGOS,Glicemia,Custeio,13.352,13.352,0,0,,2019
FUNDO - DOIS CORREGOS,Qualis Mais,Custeio,85.157,85.157,0,0,,2019
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,6.832,6.832,0,0,,2019
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,768,768,0,0,,2019
FUNDO - DOIS CORREGOS,Atenção Basica,Custeio,108.448,108.448,0,0,,2019
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,388,388,0,0,,2019
FUNDO - DOIS CORREGOS,Dose Certa,Custeio,894,894,0,0,,2019
FUNDO - DOLCINÓPOLIS,Glicemia,Custeio,1.136,1.136,0,0,,2019
FUNDO - DOLCINÓPOLIS,Qualis Mais,Custeio,19.235,19.235,0,0,,2019
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,476,476,0,0,,2019
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,67,67,0,0,,2019
FUNDO - DOLCINÓPOLIS,Atenção Basica,Custeio,8.476,8.476,0,0,,2019
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,10,10,0,0,,2019
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,100,100,0,0,,2019
FUNDO - DOLCINÓPOLIS,Dose Certa,Custeio,88,88,0,0,,2019
FUNDO - DOURADO,Glicemia,Custeio,4.564,4.564,0,0,,2019
FUNDO - DOURADO,Qualis Mais,Custeio,46.423,46.423,0,0,,2019
FUNDO - DOURADO,Dose Certa,Custeio,4.244,4.244,0,0,,2019
FUNDO - DOURADO,Dose Certa,Custeio,230,230,0,0,,2019
FUNDO - DOURADO,Atenção Basica,Custeio,35.472,35.472,0,0,,2019
FUNDO - DOURADO,Dose Certa,Custeio,100,100,0,0,,2019
FUNDO - DOURADO,Dose Certa,Custeio,449,449,0,0,,2019
FUNDO - DRACENA,Glicemia,Custeio,23.044,23.044,0,0,,2019
FUNDO - DRACENA,Dose Certa,Custeio,15.372,15.372,0,0,,2019
FUNDO - DRACENA,Dose Certa,Custeio,288,288,0,0,,2019
FUNDO - DRACENA,Atenção Basica,Custeio,186.144,186.144,0,0,,2019
FUNDO - DRACENA,Dose Certa,Custeio,1.800,1.800,0,0,,2019
FUNDO - DRACENA,Dose Certa,Custeio,2.093,2.093,0,0,,2019
FUNDO - DUARTINA,Glicemia,Custeio,6.400,6.400,0,0,,2019
FUNDO - DUARTINA,Qualis Mais,Custeio,65.211,65.211,0,0,,2019
FUNDO - DUARTINA,Aedes Aegypti,Custeio,6.960,6.960,0,0,,2019
FUNDO - DUARTINA,Dose Certa,Custeio,4.819,4.819,0,0,,2019
FUNDO - DUARTINA,Dose Certa,Custeio,461,461,0,0,,2019
FUNDO - DUARTINA,Atenção Basica,Custeio,49.828,49.828,0,0,,2019
FUNDO - DUARTINA,Dose Certa,Custeio,97,97,0,0,,2019
FUNDO - DUARTINA,Dose Certa,Custeio,504,504,0,0,,2019
FUNDO - DUMONT,Glicemia,Custeio,4.664,4.664,0,0,,2019
FUNDO - DUMONT,Qualis Mais,Custeio,50.820,50.820,0,0,,2019
FUNDO - DUMONT,Dose Certa,Custeio,3.202,3.202,0,0,,2019
FUNDO - DUMONT,Dose Certa,Custeio,182,182,0,0,,2019
FUNDO - DUMONT,Atenção Basica,Custeio,38.832,38.832,0,0,,2019
FUNDO - DUMONT,Dose Certa,Custeio,116,116,0,0,,2019
FUNDO - DUMONT,Dose Certa,Custeio,419,419,0,0,,2019
FUNDO - ECHAPORÃ,Glicemia,Custeio,3.140,3.140,0,0,,2019
FUNDO - ECHAPORÃ,Qualis Mais,Custeio,32.147,32.147,0,0,,2019
FUNDO - ECHAPORÃ,Dose Certa,Custeio,5.070,5.070,0,0,,2019
FUNDO - ECHAPORÃ,Dose Certa,Custeio,96,96,0,0,,2019
FUNDO - ECHAPORÃ,Atenção Basica,Custeio,24.564,24.564,0,0,,2019
FUNDO - ECHAPORÃ,Dose Certa,Custeio,118,118,0,0,,2019
FUNDO - ECHAPORÃ,Dose Certa,Custeio,523,523,0,0,,2019
FUNDO - ELDORADO,Glicemia,Custeio,7.696,7.696,0,0,,2019
FUNDO - ELDORADO,Qualis Mais,Custeio,210.189,210.189,0,0,,2019
FUNDO - ELDORADO,Dose Certa,Custeio,3.871,3.871,0,0,,2019
FUNDO - ELDORADO,Dose Certa,Custeio,115,115,0,0,,2019
FUNDO - ELDORADO,Atenção Basica,Custeio,61.772,61.772,0,0,,2019
FUNDO - ELDORADO,Dose Certa,Custeio,1.260,1.260,0,0,,2019
FUNDO - ELDORADO,Dose Certa,Custeio,531,531,0,0,,2019
FUNDO - ELDORADO,Dose Certa,Custeio,1.018,1.018,0,0,,2019
FUNDO - ELIAS FAUSTO,Glicemia,Custeio,8.620,8.620,0,0,,2019
FUNDO - ELIAS FAUSTO,Qualis Mais,Custeio,92.155,92.155,0,0,,2019
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,5.559,5.559,0,0,,2019
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,288,288,0,0,,2019
FUNDO - ELIAS FAUSTO,Atenção Basica,Custeio,70.416,70.416,0,0,,2019
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,68,68,0,0,,2019
FUNDO - ELIAS FAUSTO,Dose Certa,Custeio,470,470,0,0,,2019
FUNDO - ELISIÁRIO,Glicemia,Custeio,1.748,1.748,0,0,,2019
FUNDO - ELISIÁRIO,Qualis Mais,Custeio,18.866,18.866,0,0,,2019
FUNDO - ELISIÁRIO,Dose Certa,Custeio,1.236,1.236,0,0,,2019
FUNDO - ELISIÁRIO,Dose Certa,Custeio,48,48,0,0,,2019
FUNDO - ELISIÁRIO,Atenção Basica,Custeio,14.416,14.416,0,0,,2019
FUNDO - ELISIÁRIO,Dose Certa,Custeio,39,39,0,0,,2019
FUNDO - ELISIÁRIO,Dose Certa,Custeio,174,174,0,0,,2019
FUNDO - EMBAÚBA,Dose Certa,Custeio,4.611,4.611,0,0,,2019
FUNDO - EMBAÚBA,Glicemia,Custeio,1.240,1.240,0,0,,2019
FUNDO - EMBAÚBA,Qualis Mais,Custeio,12.857,9.643,3.214,0,,2019
FUNDO - EMBAÚBA,Atenção Basica,Custeio,9.824,9.824,0,0,,2019
FUNDO - EMBU DAS ARTES,Glicemia,Custeio,132.224,132.224,0,0,,2019
FUNDO - EMBU DAS ARTES,Atenção Basica,Custeio,1.083.372,1.083.372,0,0,,2019
FUNDO - EMBU DAS ARTES,Dose Certa,Custeio,4.298,4.298,0,0,,2019
FUNDO - EMBU-GUACU,Glicemia,Custeio,33.896,33.896,0,0,,2019
FUNDO - EMBU-GUACU,Qualis Mais,Custeio,216.271,216.271,0,0,,2019
FUNDO - EMBU-GUACU,Dose Certa,Custeio,21.631,21.631,0,0,,2019
FUNDO - EMBU-GUACU,Dose Certa,Custeio,960,960,0,0,,2019
FUNDO - EMBU-GUACU,Atenção Basica,Custeio,275.424,275.424,0,0,,2019
FUNDO - EMBU-GUACU,Dose Certa,Custeio,1.164,1.164,0,0,,2019
FUNDO - EMBU-GUACU,Dose Certa,Custeio,4.222,4.222,0,0,,2019
FUNDO - EMILIANOPOLIS,Glicemia,Custeio,1.592,1.592,0,0,,2019
FUNDO - EMILIANOPOLIS,Qualis Mais,Custeio,16.762,16.762,0,0,,2019
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,773,773,0,0,,2019
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,58,58,0,0,,2019
FUNDO - EMILIANOPOLIS,Atenção Basica,Custeio,12.808,12.808,0,0,,2019
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,90,90,0,0,,2019
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,29,29,0,0,,2019
FUNDO - EMILIANOPOLIS,Dose Certa,Custeio,157,157,0,0,,2019
FUNDO - ENGENHEIRO COELHO,Glicemia,Custeio,9.528,9.528,0,0,,2019
FUNDO - ENGENHEIRO COELHO,Qualis Mais,Custeio,63.710,63.710,0,0,,2019
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,6.530,6.530,0,0,,2019
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,230,230,0,0,,2019
FUNDO - ENGENHEIRO COELHO,Atenção Basica,Custeio,81.136,81.136,0,0,,2019
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,284,284,0,0,,2019
FUNDO - ENGENHEIRO COELHO,Dose Certa,Custeio,154,154,0,0,,2019
FUNDO - ESPÍRITO SANTO DO PINHAL,Glicemia,Custeio,22.020,22.020,0,0,,2019
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,7.454,7.454,0,0,,2019
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,576,576,0,0,,2019
FUNDO - ESPÍRITO SANTO DO PINHAL,Atenção Basica,Custeio,176.744,176.744,0,0,,2019
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,388,388,0,0,,2019
FUNDO - ESPÍRITO SANTO DO PINHAL,Dose Certa,Custeio,1.181,1.181,0,0,,2019
FUNDO - ESPÍRITO SANTO DO TURVO,Glicemia,Custeio,2.334,1.168,1.166,0,,2019
FUNDO - ESPÍRITO SANTO DO TURVO,Qualis Mais,Custeio,43.380,32.535,10.845,0,,2019
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,2.966,2.966,0,0,,2019
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,38,38,0,0,,2019
FUNDO - ESPÍRITO SANTO DO TURVO,Atenção Basica,Custeio,19.116,19.116,0,0,,2019
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,39,39,0,0,,2019
FUNDO - ESPÍRITO SANTO DO TURVO,Dose Certa,Custeio,459,459,0,0,,2019
FUNDO - ESTIVA GERBI,Glicemia,Custeio,5.484,5.484,0,0,,2019
FUNDO - ESTIVA GERBI,Dose Certa,Custeio,3.461,3.461,0,0,,2019
FUNDO - ESTIVA GERBI,Dose Certa,Custeio,288,288,0,0,,2019
FUNDO - ESTIVA GERBI,Atenção Basica,Custeio,44.792,44.792,0,0,,2019
FUNDO - ESTIVA GERBI,Dose Certa,Custeio,136,136,0,0,,2019
FUNDO - ESTIVA GERBI,Dose Certa,Custeio,392,392,0,0,,2019
FUNDO - ESTRELA DO NORTE,Glicemia,Custeio,1.384,1.384,0,0,,2019
FUNDO - ESTRELA DO NORTE,Qualis Mais,Custeio,14.459,14.459,0,0,,2019
FUNDO - ESTRELA DO NORTE,Dose Certa,Custeio,542,542,0,0,,2019
FUNDO - ESTRELA DO NORTE,Dose Certa,Custeio,48,48,0,0,,2019
FUNDO - ESTRELA DO NORTE,Atenção Basica,Custeio,11.048,11.048,0,0,,2019
FUNDO - ESTRELA DO NORTE,Dose Certa,Custeio,39,39,0,0,,2019
FUNDO - ESTRELA DO NORTE,Dose Certa,Custeio,68,68,0,0,,2019
FUNDO - ESTRELA D`OESTE,Glicemia,Custeio,4.520,4.520,0,0,,2019
FUNDO - ESTRELA D`OESTE,Qualis Mais,Custeio,26.440,19.830,6.610,0,,2019
FUNDO - ESTRELA D`OESTE,Dose Certa,Custeio,3.833,0,3.833,0,,2019
FUNDO - ESTRELA D`OESTE,Dose Certa,Custeio,211,211,0,0,,2019
FUNDO - ESTRELA D`OESTE,Atenção Basica,Custeio,33.672,33.672,0,0,,2019
FUNDO - ESTRELA D`OESTE,Dose Certa,Custeio,155,155,0,0,,2019
FUNDO - ESTRELA D`OESTE,Dose Certa,Custeio,374,374,0,0,,2019
FUNDO - ESTRELA D`OESTE,Dose Certa,Custeio,702,702,0,0,,2019
FUNDO - EUCLIDES DA CUNHA PAULISTA,Glicemia,Custeio,5.084,5.084,0,0,,2019
FUNDO - EUCLIDES DA CUNHA PAULISTA,Qualis Mais,Custeio,128.199,128.199,0,0,,2019
FUNDO - EUCLIDES DA CUNHA PAULISTA,Dose Certa,Custeio,4.881,4.881,0,0,,2019
FUNDO - EUCLIDES DA CUNHA PAULISTA,Dose Certa,Custeio,288,288,0,0,,2019
FUNDO - EUCLIDES DA CUNHA PAULISTA,Atenção Basica,Custeio,37.676,37.676,0,0,,2019
FUNDO - EUCLIDES DA CUNHA PAULISTA,Dose Certa,Custeio,360,360,0,0,,2019
FUNDO - EUCLIDES DA CUNHA PAULISTA,Dose Certa,Custeio,155,155,0,0,,2019
FUNDO - EUCLIDES DA CUNHA PAULISTA,Dose Certa,Custeio,901,901,0,0,,2019
FUNDO - FARTURA,Dose Certa,Custeio,29.749,29.749,0,0,,2019
FUNDO - FARTURA,Glicemia,Custeio,7.996,7.996,0,0,,2019
FUNDO - FARTURA,Qualis Mais,Custeio,50.258,50.258,0,0,,2019
FUNDO - FARTURA,Atenção Basica,Custeio,64.004,64.004,0,0,,2019
FUNDO - FERNANDO PRESTES,Glicemia,Custeio,2.884,2.884,0,0,,2019
FUNDO - FERNANDO PRESTES,Qualis Mais,Custeio,18.126,18.126,0,0,,2019
FUNDO - FERNANDO PRESTES,Dose Certa,Custeio,1.739,1.739,0,0,,2019
FUNDO - FERNANDO PRESTES,Dose Certa,Custeio,96,96,0,0,,2019
FUNDO - FERNANDO PRESTES,Atenção Basica,Custeio,23.084,23.084,0,0,,2019
FUNDO - FERNANDO PRESTES,Dose Certa,Custeio,78,78,0,0,,2019
FUNDO - FERNANDO PRESTES,Dose Certa,Custeio,39,39,0,0,,2019
FUNDO - FERNANDO PRESTES,Dose Certa,Custeio,360,360,0,0,,2019
FUNDO - FERNANDÓPOLIS,Glicemia,Custeio,34.200,34.200,0,0,,2019
FUNDO - FERNANDÓPOLIS,Qualis Mais,Custeio,216.167,216.167,0,0,,2019
FUNDO - FERNANDÓPOLIS,Dose Certa,Custeio,22.580,22.580,0,0,,2019
FUNDO - FERNANDÓPOLIS,Dose Certa,Custeio,720,720,0,0,,2019
FUNDO - FERNANDÓPOLIS,Atenção Basica,Custeio,275.292,275.292,0,0,,2019
FUNDO - FERNANDÓPOLIS,Dose Certa,Custeio,349,349,0,0,,2019
FUNDO - FERNANDÓPOLIS,Dose Certa,Custeio,1.164,1.164,0,0,,2019
FUNDO - FERNANDÓPOLIS,Dose Certa,Custeio,5.655,5.655,0,0,,2019
FUNDO - FERNÃO,Glicemia,Custeio,840,840,0,0,,2019
FUNDO - FERNÃO,Qualis Mais,Custeio,15.468,15.468,0,0,,2019
FUNDO - FERNÃO,Dose Certa,Custeio,509,509,0,0,,2019
FUNDO - FERNÃO,Dose Certa,Custeio,48,48,0,0,,2019
FUNDO - FERNÃO,Atenção Basica,Custeio,6.816,6.816,0,0,,2019
FUNDO - FERNÃO,Dose Certa,Custeio,354,354,0,0,,2019
FUNDO - FERRAZ DE VASCONCELOS,Glicemia,Custeio,93.404,93.404,0,0,,2019
FUNDO - FERRAZ DE VASCONCELOS,Qualis Mais,Custeio,603.034,603.034,0,0,,2019
FUNDO - FERRAZ DE VASCONCELOS,Dose Certa,Custeio,34.844,34.844,0,0,,2019
FUNDO - FERRAZ DE VASCONCELOS,Dose Certa,Custeio,2.074,2.074,0,0,,2019
FUNDO - FERRAZ DE VASCONCELOS,Atenção Basica,Custeio,767.972,767.972,0,0,,2019
FUNDO - FERRAZ DE VASCONCELOS,Dose Certa,Custeio,873,873,0,0,,2019
FUNDO - FERRAZ DE VASCONCELOS,Dose Certa,Custeio,4.736,4.736,0,0,,2019
FUNDO - FERRAZ DE VASCONCELOS,Dose Certa,Custeio,5.303,5.303,0,0,,2019
FUNDO - FLORA RICA,Glicemia,Custeio,1.016,1.016,0,0,,2019
FUNDO - FLORA RICA,Qualis Mais,Custeio,13.607,13.607,0,0,,2019
FUNDO - FLORA RICA,Dose Certa,Custeio,761,761,0,0,,2019
FUNDO - FLORA RICA,Dose Certa,Custeio,48,48,0,0,,2019
FUNDO - FLORA RICA,Atenção Basica,Custeio,5.996,5.996,0,0,,2019
